z-position,wrench
-0.1921141077793041,0.054398212365123245
-0.1921588602773487,0.36790668021103617
-0.19222498582390915,0.51726412783532594
-0.19230723128132637,0.57101661389610991
-0.1923933598680465,0.63281013305809031
-0.1924810695707029,0.64525633569200258
-0.19256908016312593,0.71091418373200377
-0.192663242168011,0.70000238029328943
-0.1927589951692073,0.69919493990233306
-0.1928567728911818,0.71587720135843014
-0.19294327933674127,0.80511261322970828
-0.1930326514474384,0.85730514341233699
-0.19312652886936588,0.89153140098740902
-0.19321789296231331,0.86029457918028163
-0.19331300060904183,0.94170354701985814
-0.193397309433235,0.95414220140688399
-0.19348544227719514,1.0124115701327472
-0.19359086172514342,1.0028909762083154
-0.19368662919404223,1.0176191286898346
-0.1937892542747902,0.98894837722754958
-0.19389118018985396,1.0020840912134268
-0.19399112983505737,0.96555101741870819
-0.194100806231047,0.88818991156066285
-0.1941973640953308,0.90059154899134386
-0.1942958955371127,0.92554669429837177
-0.19439157625141135,0.90983736612088595
-0.1944841526198994,0.95344930363202818
-0.19457420547272655,1.0065890360845478
-0.1946348654129382,1.2367837356080673
-0.1946922657268782,1.4978638233596648
-0.19475343752792387,1.6922578196250702
-0.1948120249252926,1.9394236564261669
-0.1948728085361821,2.1677798444297496
-0.19492872710060805,2.3804886072762899
-0.19498916834317914,2.6393423898781876
-0.19504943396363542,2.8557883849222021
-0.1951148370849103,3.0286589055539928
