z-position,wrench
-0.18786039314125452,-0.45200618176489127
-0.18789631525876538,-0.097708195805786963
-0.187956323251196,0.12441487512114921
-0.18803228626778523,0.23252645093181734
-0.18811443384324233,0.32036467937044272
-0.18819994220669187,0.36299475945859727
-0.18829013593024813,0.40604679686640993
-0.188378478133959,0.45392058805637425
-0.18847149402978897,0.49081055671571777
-0.18856735750424974,0.55331005246673881
-0.18865138008891383,0.59320163159608985
-0.1887464855410229,0.60624889579107077
-0.18883106261155735,0.68796057601072524
-0.188935847478008,0.670082184344023
-0.1890345536585728,0.67784707558237378
-0.18913207059655868,0.68869812314218448
-0.18923220131219481,0.6631265202279335
-0.18932170620632693,0.69690914207796006
-0.1894186937529355,0.71047560360444661
-0.1895150457494008,0.70848637621780874
-0.1896093342260996,0.74518040986896772
-0.18967701614873717,0.96303517067003364
-0.18973873333938,1.1650647250855641
-0.18980098317019853,1.4176369413301591
-0.18986508870016505,1.5832146513952541
-0.18992984096270396,1.7853773412069405
-0.18999242048038875,1.9837544092017128
-0.19005305556847651,2.2274775563013094
-0.19011878666787957,2.4372609060148158
-0.1901841955898566,2.5900322258356918
-0.19025015280433266,2.8105087177300274
-0.19031340565230984,3.0198752846839905
