x-position,y-position,z-position,wrench
-0.03153259108772654,-0.08001187459416628,-0.19256169330527198,0.31576254834960604
-0.03153385347151842,-0.08001704561103753,-0.19260476683880268,0.60735841378021127
-0.03153746040669298,-0.08003855746672073,-0.192670479324347,0.76386539034179035
-0.031551351904172346,-0.08005992705261873,-0.19275160220558962,0.83938106908968069
-0.031559047089551893,-0.08007209577411198,-0.19282011286980094,0.96527680895615398
-0.031570108288806104,-0.08008684507434494,-0.19291154340751812,1.0100644152960423
-0.0315779826546014,-0.08010108589623256,-0.19300228460114283,1.0413316445467031
-0.03158785123167162,-0.08011477965915195,-0.19309576263393075,1.0534725507609968
-0.03159402673447594,-0.08012414337180486,-0.19318596071472938,1.1122813425739637
-0.03160317876353554,-0.08013488203975752,-0.19327509832795983,1.1431721357263216
-0.03161400167976827,-0.08014794407289202,-0.19337597479127977,1.1028187583003994
-0.03161848532396735,-0.08015951025225831,-0.19347404017115458,1.1018210021139438
-0.03162633384317917,-0.08016659919405587,-0.1935648923172058,1.1427461657829829
-0.031630905098851435,-0.08017305774989159,-0.19366038056537044,1.1672898512973229
-0.031632755429797106,-0.08018010055115417,-0.19375222224450583,1.1985495219758953
-0.03164008015123581,-0.08018413571724875,-0.19384015375509492,1.2565332502777329
-0.03164315485858097,-0.08018892775571862,-0.1939483208052574,1.2189852455962338
-0.03164777288218898,-0.0801918828713179,-0.19403854787544517,1.2730597843703484
-0.03164968324235928,-0.08019731013664802,-0.19413102632099663,1.2945323139707932
-0.031656387721182386,-0.08020140318665853,-0.194224687268014,1.3312140714804495
-0.03165820091892632,-0.0802028633459619,-0.1943258989471193,1.3030385375757312
-0.03166188376000299,-0.08020718147002161,-0.1944199471391946,1.3134381959041082
-0.03166486658105879,-0.08020989453908127,-0.19451901925522025,1.3291699621053201
-0.031667433760352,-0.08021160191854255,-0.19461573087111686,1.3432059844184425
-0.03167203779962157,-0.08021523371354002,-0.19471718845323963,1.3374518317053612
-0.03167518418703671,-0.08021834502202062,-0.19481746670659655,1.3520162731645866
-0.031677714444291655,-0.08021940553783985,-0.19491442964575548,1.3255971657929015
-0.03167902444156328,-0.0802234956274261,-0.1950131720870966,1.3515487605930565
-0.03168383373029648,-0.0802305449936523,-0.19511437469204068,1.3225256882832079
-0.031683912779957836,-0.08022623598661716,-0.1951969156725381,1.3972272952349571
-0.03168095307041037,-0.08022168707785741,-0.19526161917008283,1.6287957727583999
-0.03167837861124391,-0.08021976111395956,-0.19531950999798295,1.8614439676218979
-0.031674800202418495,-0.08021372464885429,-0.19538066470139467,2.0699113311552404
-0.03167463412138061,-0.0802086463023403,-0.19544370194051475,2.2845964773417302
-0.03167385336425549,-0.0802053604467498,-0.19550326533903134,2.5230977719984926
