-0.17931525907661103,-0.19755713322167864,[-0.17931526 -0.1166773 ]
-0.1793385342058415,0.13265643306801689,[-0.17933853  0.21514855]
-0.17937271644904396,0.40224136422087431,[-0.17937272  0.47386023]
-0.17942871793013807,0.58566073274798081,[-0.17942872  0.65664566]
-0.17950409252197563,0.67873380875407274,[-0.17950409  0.71288733]
-0.1795746847591837,0.81388811121282634,[-0.17957468  0.81974651]
-0.17965250290377555,0.91263778391669437,[-0.1796525   0.89848484]
-0.17974688298886057,0.91100086955153048,[-0.17974688  0.87880026]
-0.1798424393624373,0.92189911627627352,[-0.17984244  0.84505526]
-0.17993686113113472,0.89216106359543978,[-0.17993686  0.802874  ]
-0.18002434195173084,0.96395988566749169,[-0.18002434  0.85067942]
-0.18011300338093769,0.99686782527608941,[-0.180113    0.87598818]
-0.18021340360060645,1.007052014499753,[-0.1802134   0.87598818]
-0.18029661319944332,1.0699409312979402,[-0.18029661  0.93785401]
-0.18038747468114175,1.1078486294562249,[-0.18038747  0.95472651]
-0.18048676019602272,1.0915579194277971,[-0.18048676  0.9237936 ]
-0.18057585964826264,1.1606193659015653,[-0.18057586  0.98003527]
-0.18067210411087348,1.1839257545782558,[-0.1806721  0.9912836]
-0.18077035874642555,1.1325778919256571,[-0.18077036  0.95191443]
-0.18085972472579512,1.1966119203573806,[-0.18085972  1.01940443]
-0.18096032620085237,1.1981718879217007,[-0.18096033  1.0081561 ]
-0.18106289519944749,1.1842185730671624,[-0.1810629   0.98847152]
-0.18114935322976622,1.2278791356559251,[-0.18114935  1.01659235]
-0.18125026698087696,1.2224800511535681,[-0.18125027  0.99409568]
-0.18134833082945023,1.2146831138874423,[-0.18134833  1.01378027]
-0.18143907025899114,1.2751187534762394,[-0.18143907  1.02221652]
-0.18152724268373371,1.3215874798479903,[-0.18152724  1.09533069]
-0.18162950003220388,1.3194923648547625,[-0.1816295   1.09814277]
-0.18172706987985365,1.3328186369465591,[-0.18172707  1.08127027]
-0.18182255925908963,1.3388945398827967,[-0.18182256  1.0756461 ]
-0.18192017067836075,1.3458680066258186,[-0.18192017  1.09533069]
-0.18202183025456714,1.3313221994511324,[-0.18202183  1.07283402]
-0.18211330588013658,1.3670212456274293,[-0.18211331  1.12626361]
-0.18221552526484161,1.3686586984175271,[-0.18221553  1.10939111]
-0.18231278096717932,1.3472220035309019,[-0.18231278  1.07002194]
-0.18239776481091755,1.436345951013442,[-0.18239776  1.15157236]
-0.18250014925044439,1.3792474529195486,[-0.18250015  1.11220319]
-0.18257958303462735,1.449380086378427,[-0.18257958  1.14313611]
-0.18267901621677268,1.4760685713127817,[-0.18267902  1.15719653]
-0.18276708444985293,1.536992244577605,[-0.18276708  1.20500195]
-0.18284873261534296,1.6268104151468346,[-0.18284873  1.32029737]
-0.18295094015243313,1.5939116376787559,[-0.18295094  1.26686778]
-0.18304490849895089,1.5813649964601662,[-0.18304491  1.22468653]
-0.18313573556577578,1.6354037206817706,[-0.18313574  1.29498862]
-0.18322802147742165,1.6476144886047341,[-0.18322802  1.30342487]
-0.18330246074478565,1.7670682160386675,[-0.18330246  1.43559279]
-0.18337546446921443,1.9140377593260702,[-0.18337546  1.5537003 ]
-0.18345287138168859,2.0174860323874522,[-0.18345287  1.69992864]
-0.18354527559886941,2.0990222480638048,[-0.18354528  1.76741865]
-0.18363719816895391,2.1154825948649654,[-0.1836372   1.78991532]
-0.18372519021337319,2.1728657417967767,[-0.18372519  1.85740532]
-0.18380820593274294,2.2656232286507576,[-0.18380821  1.96707658]
-0.18390727164276907,2.262487813342811,[-0.18390727  1.96988866]
-0.18398880266084019,2.3127836020086363,[-0.1839888   1.99519741]
-0.18405279411169889,2.4955568728886859,[-0.18405279  2.16392242]
-0.18411869861368929,2.6715665514939642,[-0.1841187   2.36920452]
-0.18418739973833198,2.822314382014838,[-0.1841874   2.51824494]
-0.18425669884251542,2.998905257774207,[-0.1842567   2.71509079]
-0.18432751149933618,3.1143903788421134,[-0.18432751  2.85288288]
