joint_3_position,joint_5_position,joint_0_position,joint_2_position,arm_position_y,joint_4_position,arm_position_z,joint_1_position,arm_position_x
1.7372811817692841,0.61291899643972214,0.28861397297551838,0.22385891268000002,0.12179099271384114,0.23528805259608845,-0.19110225408716766,-0.59393221715798439,0.04915067864858977
1.7058276902466056,0.40618397487885072,0.34244142110886322,0.20693584673000001,0.075199542852323,0.31112130996590792,-0.19362803682756563,-0.38359586459560563,0.059629883670138134
1.6343234195183829,0.1675799988392106,0.39463937260574666,0.20003958393000001,0.029206747805483595,0.38476838333948032,-0.19564483627147797,-0.15087903216372425,0.0701564673950573
1.5307365874370278,-0.086589887341094754,0.44264388015192624,0.20441326639000001,-0.0164286658042699,0.44024280224424911,-0.19715543796398755,0.082687300884321829,0.0806059087760053
1.4141489788596324,-0.32352519716977657,0.48809988584961167,0.21910541725000002,-0.06253840519005606,0.46757010219733725,-0.19844499997180751,0.2969468017468066,0.09124154477254827
1.4544094480086609,-0.38088162087693012,0.3031404335119347,0.20862491260000002,-0.07466220936336562,0.29089910800062269,-0.19790975421666762,0.37760302388520739,0.05347453442213729
1.5309462773805125,-0.16943933373342696,0.24953694463194237,0.19243295421000001,-0.028914859448540196,0.24334960608224945,-0.19686122797112146,0.15590653126484441,0.04316906871761637
1.5894497716126947,0.086044951039654372,0.19136159789040913,0.18707020248000003,0.01699512966285155,0.1874652776781843,-0.19520628010615182,-0.094163281935419452,0.03249675438996049
1.6158707044917449,0.33576311113472923,0.13015121712930566,0.19362813359000003,0.06311596722217523,0.11942030079499495,-0.19309219531930921,-0.34389329488921744,0.021780978857277228
1.6070637268653947,0.55110164454260224,0.066662630170305964,0.21111249311000002,0.1091451433227542,0.052468415909929129,-0.1905672024974307,-0.56259336715438135,0.011052643531661906
1.4898470484575455,0.51244710363973667,-0.16411579631014506,0.20616196160000003,0.09724575962622502,-0.14182868675652718,-0.19020445939560557,-0.50844156424031905,-0.027207478948744975
1.5424792242721612,0.29429920521562819,-0.1000093907212074,0.18885389752000001,0.05145016836951514,-0.092366273841437738,-0.19261689235473861,-0.28595735286678514,-0.016627492515120787
1.569529226981665,0.043914616891135849,-0.034976257187362803,0.18271077921000001,0.005461000472580948,-0.031016485446754984,-0.19480352420980684,-0.030991327024262959,-0.00587611207251847
1.5636579085640983,-0.21083663841344141,0.028396488778523521,0.18906908166000003,-0.04068762498843484,0.032382850444409382,-0.19654958396112235,0.22474697210568167,0.004759298409740858
1.5305268974935433,-0.43723533710740325,0.089653205936872329,0.20631622011000003,-0.08656272772865048,0.086354267851758357,-0.1979123995537595,0.44798028856801536,0.015340538527412802
1.6345331094618671,-0.49143228656566107,-0.13094665861535079,0.21167897184000001,-0.0986551472666785,-0.10370710332196931,-0.19683698573797848,0.50143704552339741,-0.022550554633172067
1.6259358217790016,-0.29065227428452378,-0.19477504582081637,0.19424776021000001,-0.0530740304679795,-0.17995027019108506,-0.19559786608177768,0.28632804404474793,-0.033231310174557584
1.5806427939863446,-0.043079130169027952,-0.25823274184831918,0.18759779251000003,-0.006948655556153196,-0.25127452306864501,-0.19397226450375563,0.03832020052190202,-0.043952108997053645
1.5015896852926789,0.21217561172323784,-0.31903381776708872,0.19305258083000001,0.03900015066404259,-0.30948167196872262,-0.191938686341071,-0.21007377964465512,-0.054454469460547064
1.4038741716288905,0.45093967219132891,-0.37998162561046855,0.20945064933000002,0.08524931184770668,-0.34446061590867538,-0.18977175491931231,-0.43219502257310044,-0.06527917881478404
1.3573230041753261,0.40650315108888596,-0.5663543380641286,0.22099022291000003,0.07327931352513012,-0.52044842760656262,-0.18953283343122199,-0.34621011475148478,-0.10374369662661771
1.4934117774967823,0.17120266357867198,-0.51467380966981824,0.20598566616000002,0.027298050666203843,-0.49763013214573409,-0.19162942143542044,-0.13634484889443371,-0.09295445976583923
1.6175482240396211,-0.092240073547917856,-0.45931726042737692,0.20154068775000003,-0.018532311790418463,-0.44721126373228659,-0.19346646885275973,0.09465753683936981,-0.0821545915960493
1.7058276902466056,-0.33679235179386957,-0.40074805430925825,0.20831769187000002,-0.06466975294725394,-0.37137800636246715,-0.19518688479907684,0.32502665847748696,-0.07131001675333401
1.7366521119388307,-0.52497621190440558,-0.32762921945610057,0.22328724879000003,-0.10668914291355641,-0.27832855002220219,-0.19791571897698929,0.51355401340305562,-0.0582642421492541
