x-position,y-position,z-position,wrench
-0.036243693090070035,0.008212702500156833,-0.1741454670928699,0.20718159749001416
-0.03624984067394804,0.008219867008875677,-0.17421118803034588,0.39556847974542386
-0.036263710716993504,0.008219562204168536,-0.1742928841162214,0.51139542775324054
-0.03627641383998491,0.008225328561707296,-0.17436923486210962,0.60786504842682221
-0.036286409949315764,0.008228692631778896,-0.1744597728534167,0.65555829762950613
-0.03629535329764573,0.00823098689449723,-0.17455190512768742,0.69749538387637045
-0.03630350143766423,0.008234826673259494,-0.1746534065651569,0.74348034824888298
-0.03631365922719195,0.008240737479907848,-0.17475199845320055,0.68945320550173483
-0.03631823789768681,0.008242966390092199,-0.17484371332271795,0.73291420564048471
-0.03633016485329457,0.008248185578338903,-0.17494487637776826,0.72001978474162476
-0.03633119813288628,0.008251099045412005,-0.17503994354977814,0.75220341059683082
-0.03633505669982589,0.008254309229222136,-0.1751407778826548,0.76822897337597362
-0.03634085765713431,0.00825463445027814,-0.1752392071774322,0.75741160714041522
-0.03634413973659944,0.008258865167209601,-0.17533267257791116,0.78162923310843213
-0.03634808119356017,0.008261831658235677,-0.17542845304235766,0.78033837548387341
-0.036348228491948346,0.00826347203505895,-0.17552640542556053,0.82287884033114189
-0.036355450767105585,0.008263545695355643,-0.17561950260461714,0.82858434407563997
-0.03635688695668556,0.008267950816212651,-0.17571705462393408,0.8767629268912176
-0.03635808103302415,0.008266750771640335,-0.17581359339802535,0.91704858622631702
-0.0363637323531559,0.008271509741885353,-0.1759184600907772,0.87476983698871991
-0.03636624980613238,0.00827198587823271,-0.1760212679266524,0.83876694045504352
-0.03636601156517353,0.008273846104985627,-0.1761245777598666,0.8409902288482517
-0.0363694498968606,0.008272567556370021,-0.1762195802177086,0.83602172179680223
-0.036370223782110536,0.008275454040483314,-0.17631467915979068,0.90234401800754693
-0.036371840499827994,0.008276888441593324,-0.17640885744690565,0.93824509355677432
-0.03637288697561607,0.008276537092005015,-0.17651199738834106,0.88879596875440936
-0.03637662793547437,0.008277498432641346,-0.17660789441014743,0.8948963993744995
-0.036379775079482334,0.008280316189208015,-0.17670117566295573,0.98059264424573855
-0.036378678997662,0.00828004282793379,-0.17677585762258516,1.1052050165919745
-0.03637398745335281,0.008282003903224111,-0.1768339511366839,1.3432791137083124
-0.0363667022619218,0.008280368702236907,-0.17689248927674986,1.5773771886702566
-0.03636283721436893,0.008278102879936196,-0.17695458140815734,1.8176882459589003
-0.03635950502247913,0.008277267607912813,-0.1770125214151163,2.1047682887384083
-0.03635163632308814,0.00827550625376385,-0.17706853032616304,2.3667607017020811
-0.036347736003645874,0.008273233347148643,-0.17713062475929214,2.5901487664834089
