-0.02163129042531572,0.07677644022070505,-0.1899444468602478
-0.0173656081268922,0.048746203259076686,-0.19149365849016128
-0.013051737335717541,0.020454282032432717,-0.1930575370238145
-0.00877042720618863,-0.007894931357301974,-0.19430399277200638
-0.004504698412324424,-0.03608207914379457,-0.19546221164701866
-0.00014415014642305175,-0.06425976538816208,-0.196583832049883
-0.007398402574114991,-0.0716845001997466,-0.19648541103888553
-0.011591074996070537,-0.043728192116884494,-0.19541116000265757
-0.015918365965832838,-0.015512667634577882,-0.19420844490921416
-0.02019979954301408,0.0128765139758863,-0.1930361234508005
-0.024526848046002903,0.04108966776077536,-0.19149752321800934
-0.028806465303245276,0.0691672394112651,-0.19006969662976805
-0.03610490936542117,0.06182097979359043,-0.190119085818223
-0.03185703448110689,0.033725430958713956,-0.19148571694949093
-0.0274737557517645,0.0055618801792448385,-0.19302370715982625
-0.02318877469364845,-0.022752903519763758,-0.19419684182975314
-0.01889871962902516,-0.05102273037337217,-0.19539032565636824
-0.014672801455547576,-0.07912217071890282,-0.1964734133712762
-0.021835989934149005,-0.0865997294087677,-0.1964307087149901
-0.026034825403460814,-0.05860290849058386,-0.19526754689136527
-0.030352217796174665,-0.030425688152502836,-0.19414881373690612
-0.03466334656198297,-0.002224318215595287,-0.19299458143210693
-0.03899819850878965,0.026121738432764333,-0.19150378065883036
-0.043293988251891506,0.054326587999803395,-0.19019392668553642
-0.05056621660713875,0.047016940398881685,-0.19018311925413128
-0.046238582869305156,0.018811354640503573,-0.1918154982631741
-0.04194481068560194,-0.0095615338708453,-0.19299297009859148
-0.03763373420129874,-0.03774691836123079,-0.19414292666015687
-0.03332123760194917,-0.0659045750460232,-0.19525824524714475
-0.029042608486958364,-0.09404925105788815,-0.1964172108016956
-0.036273680098848224,-0.10151403624255724,-0.19637459697338183
-0.0405311255661495,-0.07350868070718614,-0.1946403624664402
-0.04480750089801166,-0.04537217264398862,-0.194070999112052
-0.04909941270559067,-0.017183394994092716,-0.19295183115552417
-0.05339460816723723,0.011212290214987174,-0.1917999110692931
-0.05774189038259011,0.03939372035393014,-0.1902742919808358
