-0.0034793196801521527,0.0523092916240292,-0.18905935967828522
-0.0007705325555587104,0.021334132457679147,-0.1902820883244968
0.0019309505335465156,-0.009881371530946786,-0.19149204250005733
0.004596289617431185,-0.040928699272342724,-0.19267887057092395
0.007266481977375324,-0.0718924822842833,-0.19376488438228956
0.009943472911988828,-0.10290316762943953,-0.19501834895356351
-0.001547241134705404,-0.10333552792969568,-0.19455766934809018
-0.004106034263864662,-0.07246766940028576,-0.19335848490982646
-0.006798512952596793,-0.041536014186269614,-0.19227808828338164
-0.009456688115989329,-0.010464849424996895,-0.19112247493537726
-0.012143490685493974,0.020760298754541422,-0.18992929003932835
-0.014817583354231988,0.051815649915983114,-0.18866377447365817
-0.026266231639459604,0.051434776585947924,-0.18830634200292648
-0.023638181409930677,0.020536061019645103,-0.18957883763680256
-0.020978355411592615,-0.010681038184978318,-0.19077856627411166
-0.01831266316850971,-0.041730036402070576,-0.19189149173369102
-0.01567633812655066,-0.07271832093664295,-0.19305652659460598
-0.013070257715127414,-0.10370924952844622,-0.1943141394271195
-0.024367904230049243,-0.10413668826438915,-0.19389466388361526
-0.026933376919163723,-0.07328492106937322,-0.19267835902600616
-0.02959898126126287,-0.04231150966905758,-0.19152256242591642
-0.032278516558271166,-0.011276807258586272,-0.19036925455349635
-0.03495822387590306,0.01994297423957292,-0.18918841532023617
-0.03761128377518243,0.051001474751991065,-0.18803639024631885
-0.04907918566737104,0.05062900864923568,-0.18773604822246598
-0.04642467058082547,0.01971868595051218,-0.1889038603281963
-0.04375855693714313,-0.011489446853216588,-0.19008385452930815
-0.04109038969666003,-0.04251029848566987,-0.19126355940017084
-0.038374475063290836,-0.07347619232622489,-0.19239744916266757
-0.03575212296079755,-0.10456809102572738,-0.19363314962966316
-0.047184344468137976,-0.10494333713545265,-0.19288895862691408
-0.04977947369551445,-0.07409537582094747,-0.19171159795051598
-0.05243597495255728,-0.04314488866246886,-0.1906259158055925
-0.05502893236992543,-0.012069585131669468,-0.18976588511779344
-0.05771223773582279,0.019164427456760755,-0.1886077862733663
-0.060426456690598665,0.05018321903694478,-0.18748783334826052
