offset,error
-20,0.00093954061795490935
-19,0.00090715860883597223
-18,0.00087479955015397392
-17,0.00084246649531881693
-16,0.00081016296846550117
-15,0.00077789306162025619
-14,0.00074566155656611774
-13,0.0007134740789931888
-12,0.00068133729527130454
-11,0.00064925916609679876
-10,0.00061724927690333354
-9,0.00058531927316040266
-8,0.00055348344088259715
-7,0.00052175949102558836
-6,0.0004901696345001918
-5,0.0004587420781381671
-4,0.00042751314085986682
-3,0.00039653030004124437
-2,0.00036585665879337848
-1,0.00033557762335548755
0,0.00030581107541665943
1,0.00027672313945666604
2,0.00024855293081426803
3,0.00022165144972358591
4,0.00019654125069630343
5,0.00017400055551768399
6,0.00015515439146502523
7,0.00014148801697504946
8,0.00013458984140289997
9,0.00013549865838528098
10,0.00014406781453269778
11,0.00015906494434266089
12,0.00017888132150325011
13,0.00020210496315310695
14,0.00022769625552980768
15,0.00025494369431652315
16,0.00028337037723713592
17,0.00031265520201042505
18,0.0003425785091448997
19,0.00037298696598265379
