arm_position_z,wrench
-0.1896477719526953,-0.26151241110301726
-0.1896874198030431,0.045941554931877487
-0.1897511718363144,0.18667685223591651
-0.1898279858435215,0.27776628410568333
-0.18991288776024315,0.31328301559867439
-0.18999436958818272,0.42923091443639311
-0.19008280156601967,0.47489237519443922
-0.1901714927778689,0.46558195765860644
-0.19026276852529642,0.49415086337821823
-0.1903569050590286,0.51624540196858659
-0.19044086482084943,0.59747816006429333
-0.19054022381796665,0.59834255664933356
-0.19062605961809195,0.6205198962260684
-0.19072595015457583,0.62694614387095549
-0.19081889252933598,0.66594649750449797
-0.190915492629902,0.64715424366947061
-0.19101768572497557,0.64937539520706666
-0.19110926753726293,0.72805446893994918
-0.191205936009062,0.67773044164614671
-0.19130764311316936,0.67207218006399794
-0.19140328181994637,0.65925862303033322
-0.19149312529074905,0.72862371483303212
-0.19159129380705034,0.72247910843628138
-0.1916731039262137,0.82223759529722706
-0.1917372432211211,1.0210000996743953
-0.1917984141861784,1.2155768489379364
-0.1918614315866746,1.4241709348232168
-0.19192700416592787,1.6208622665402199
-0.1919888856895829,1.8352337385116715
-0.19205193087654213,2.0446215207909879
-0.19211717857489613,2.2691086329313124
-0.19218170881346477,2.4722565457458736
-0.1922506232286256,2.6728865467667022
-0.1923087187273368,2.9132910907590883
-0.19237422123764483,3.0679383520632642
