-0.18018715833937585,-0.082037058224639192
-0.1802116142546355,0.24160515400162497
-0.1802509297508911,0.50590595296265006
-0.1803166750528687,0.63769086024613186
-0.18038761191455846,0.76133222840268766
-0.18046867240127068,0.84582444095589737
-0.18055160252972782,0.88125934155927987
-0.1806318746824519,0.97158276036791424
-0.1807230061654116,0.99084892076966136
-0.18080801648635972,1.0363887355198702
-0.18089522774415617,1.101931885631755
-0.18098883896588405,1.1014037625572621
-0.18108816989536067,1.1242559360710822
-0.18118350340961925,1.1093628464731637
-0.18126918589664662,1.1254327147514811
-0.18135877371212228,1.2100580209223477
-0.18145776062312252,1.2104230853041789
-0.1815470047532126,1.258738152119754
-0.18164539315197145,1.2157230948042499
-0.1817424701777254,1.2540246362580842
-0.18183925273670157,1.272541720052013
-0.18193114170162678,1.3157567251383269
-0.18203390777792122,1.3025635058529297
-0.18212422287166685,1.3230776411751959
-0.182222388308322,1.3386700478660138
-0.18232059076244675,1.3383004599207453
-0.18240835975132855,1.3918374204285797
-0.18251059063627187,1.3752392518788785
-0.1826101140900633,1.3567843773223274
-0.182694521574116,1.4514660479248078
-0.18279406979392693,1.4157001870236221
-0.18289181819005781,1.4441772674429991
-0.1829888861353382,1.4978117016239194
-0.1830830204734359,1.4735835399610364
-0.18317935541796262,1.5048098911712275
-0.18327126382372383,1.5363170210370218
-0.18337107235977576,1.5336063576384338
-0.18346335906809794,1.5528541659294035
-0.18355633647230452,1.6308230441050766
-0.18365498685850684,1.5819441549703099
-0.18372694719774388,1.7238988191066076
-0.18379457357162926,1.8826630102971851
-0.1838599607954615,2.0341201127984787
-0.18393279478269167,2.1769363229177734
-0.18399810770981093,2.3839277102784981
-0.18406546164585608,2.555671200653129
-0.18413586032281024,2.7305116015328377
-0.18420181610585046,2.912384113997124
-0.18427139663837902,3.0607860217248732
