z-position,wrench
-0.181213316858478,-0.027482837983322961
-0.18124027402710755,0.2899844670722852
-0.18127794875892436,0.56252445742863877
-0.18133625499329986,0.72797062597902606
-0.1814124648901072,0.82646477210505664
-0.18148571507587044,0.95522318689717001
-0.18157096692855967,0.95830543257646672
-0.18165058025549072,1.0730085208998528
-0.181744597703709,1.0519086457244182
-0.1818341654007433,1.0885144740318364
-0.18191982070373916,1.1526653911168114
-0.18200738005499678,1.1870751404035584
-0.18210854823334044,1.1908139410092462
-0.1821968271515557,1.2396328712593672
-0.18229153020365066,1.2531286180509693
-0.18238033836459136,1.3115181469459591
-0.1824703342084886,1.3611253066755413
-0.18256750375220446,1.3639089720143878
-0.18266884580967696,1.3352227292638514
-0.18275602105140745,1.3885161870592333
-0.18284945183645576,1.4232995520690062
-0.18294656025855657,1.4109598352478587
-0.18304026675139876,1.430088370610026
-0.18313361546099,1.4450313027768382
-0.18323351919698444,1.4318392131987687
-0.18333255178330074,1.4285807280017213
-0.18343113838608788,1.4444311900232356
-0.1835234682576841,1.476024440128997
-0.18360873614131837,1.5504421537017661
-0.18369885506640168,1.5854541980650265
-0.18377234589581706,1.7294794286106359
-0.18384074112157683,1.8830418293005733
-0.18390839065802453,2.0255259474754865
-0.18397549328906224,2.2137382840844628
-0.18404405545043284,2.3665002555984844
-0.1841130992102818,2.5366728868622777
-0.18418335106636718,2.6895345287161589
-0.18425282668872736,2.8535970087226437
-0.18432125535298818,3.0465457431240863
