arm_position_z,wrench
-0.18580569223457818,-0.49656915260273732
-0.18583860082305667,-0.16402860638481748
-0.18588837682935638,0.11831711924745601
-0.18595271294381896,0.24310854864866882
-0.18602654079835373,0.37668596226560491
-0.18610497213139016,0.45582842181548566
-0.18619056681469293,0.50605077040289204
-0.1862685483600158,0.61162407637819438
-0.18635531589312762,0.65608224741889865
-0.18644574756859517,0.6877746682381819
-0.18653261569887047,0.77081574847215961
-0.18663702481318528,0.7118338080249782
-0.1867244708056636,0.73230411862488376
-0.18681692971658134,0.74192878301373966
-0.18691512495481274,0.7718005566192071
-0.18700849475357356,0.80996724819447508
-0.1871065568738395,0.80272346393357541
-0.1871998138647123,0.836734432612672
-0.18730014508801465,0.82449610580556598
-0.1873953393827021,0.86329124860337947
-0.18748688256366092,0.87707395603752802
-0.18756514482423403,0.98158596714846902
-0.18763466027324682,1.1831676413755088
-0.18769643432551528,1.3486187563886403
-0.18776107966650285,1.5689372484404132
-0.18782571350546212,1.7764225829484011
-0.18788972799421588,1.9571522749650561
-0.18795377632909235,2.1560079137196571
-0.18802240472189088,2.3601781781525299
-0.18809242877659293,2.4889358282523713
-0.18816693695846448,2.6930910433114628
-0.188239094558328,2.8528135132253523
-0.18830549701182006,3.0337271058551063
