offset,error
-20,0.0014042964020975291
-19,0.0013474841448368228
-18,0.0012907373826426803
-17,0.0012340651729476927
-16,0.0011774783032152058
-15,0.0011209897204994654
-14,0.0010646150941100822
-13,0.0010083735614312965
-12,0.00095228872930894107
-11,0.00089639003744889528
-10,0.00084071464297288934
-9,0.00078531006840403569
-8,0.00073023798898593764
-7,0.0006755797542348131
-6,0.00062144460426761378
-5,0.00056798216203402603
-4,0.00051540184740564118
-3,0.00046400368352042342
-2,0.00041422799989285935
-1,0.00036673608169992308
0,0.00032253838101373015
1,0.00028318162301673946
2,0.00025095390189962014
3,0.00022888671507058332
4,0.00022005832532799805
5,0.00022602545727669368
6,0.00024571260005398115
7,0.00027620141280872601
8,0.00031436468143160453
9,0.00035775481606208304
10,0.00040469410097890144
11,0.00045408325409694247
12,0.00050520430969895808
13,0.00055758113375634023
14,0.00061089083012439143
15,0.00066490907419796145
16,0.00071947630790585395
17,0.00077447651541541138
18,0.00082982362394927152
19,0.0008854525978220151
