# INFO: 
-0.78662212510276008,-0.65687249008291415,0.071307616610000013,1.0222384744870563,-0.58863004098951743,0.81895510070751665,-0.031291516965684434,0.04072571242915947,-0.037304808856653104,-0.147039994597435,-0.040259998291730881,-1.1779700517654419
-0.7563103985714289,-0.67149162341382107,0.10119876772000001,1.0411105694006635,-0.56171265053572572,0.81824224611586782,-0.046037766998980295,0.0599648948457403,-0.05489270309137643,-0.11992999911308289,-0.034929998219013214,-1.1671799421310425
-0.74130512859681064,-0.67853475579511391,0.13118325171,1.0503369269139824,-0.54832227355871244,0.81802320651203209,-0.060806358295102864,0.07925715671718322,-0.07251489271428323,-0.09268999844789505,-0.029600000008940697,-1.1563899517059326
-0.73233131299696186,-0.68265097241707551,0.16115347651,1.0559985553880646,-0.53944090107395892,0.81805045064427484,-0.07556293084805261,0.09853437632886893,-0.09012621128751339,-0.065480001270771027,-0.024199999868869781,-1.1454800367355347
-0.72635391775231206,-0.68535392892305413,0.19112240502000002,1.0597729743707862,-0.53411207758310664,0.81827916184798588,-0.09030349889953619,0.11780857102761995,-0.10773540392519973,-0.038320001214742661,-0.018869999796152115,-1.1347500085830688
-0.72210641467148851,-0.68706065288825768,0.22112114820000003,1.062498943636085,-0.53069616508897077,0.81851582764077624,-0.10507245110138322,0.13706694558267338,-0.12538013191809946,-0.011119999922811985,-0.013430000282824039,-1.1239500045776367
-0.72368957491070462,-0.48087913061221177,0.22144392441000002,1.1855869404615007,-0.62114952793369227,0.59651576183883126,-0.12089863895207599,0.1004029167922463,-0.14423547956527116,-0.0098999999463558197,0.014940000139176846,-1.1561199426651001
-0.72825371003937123,-0.47793676938713225,0.19158258797000002,1.1834900410266553,-0.62442880392806277,0.59690278680360964,-0.1040743242374689,0.08612340428767581,-0.12410664255606987,-0.037280000746250153,0.0057000000961124897,-1.162600040435791
-0.73460179646198376,-0.47558905859336797,0.16161884462000001,1.1807640717613566,-0.63085071941703852,0.59674863142806434,-0.08708138010672958,0.07203593095475383,-0.10381714797367603,-0.064740002155303955,-0.0038699998985975981,-1.1688100099563599
-0.74411620336302842,-0.4720983833342185,0.13165639756,1.1763605829481816,-0.64055191090038477,0.59632807109617281,-0.07007233141758473,0.05795703440665022,-0.08352397696994107,-0.092170000076293945,-0.013430000282824039,-1.175089955329895
-0.76003275581680507,-0.46597425616495847,0.10168617276000001,1.1690214349262233,-0.65476210687599057,0.59721561812218704,-0.05306011392069501,0.04385730176165923,-0.0632261530591893,-0.11959999799728394,-0.022940000519156456,-1.1813499927520752
-0.79261496581315838,-0.45305412406638085,0.071767799560000012,1.1545528288257911,-0.68646177482157278,0.59790751981646362,-0.036043491076065824,0.02976332935447205,-0.042934216933803754,-0.14709000289440155,-0.032439999282360077,-1.1875799894332886
-0.7978200877703856,-0.25639473142425373,0.072115205280000011,1.3191594344611428,-0.75040765671179899,0.35543588305938095,-0.03926439478998853,0.01751469814798378,-0.04669722446368983,-0.1491599977016449,-0.02515999972820282,-1.1975799798965454
-0.7634075900828412,-0.26480478752428421,0.10203098590000001,1.3281761020309772,-0.71583862227114259,0.35640646365436707,-0.05780801087240699,0.025802903264304188,-0.06879313295904141,-0.12269999831914902,-0.011830000206828117,-1.1962300539016724
-0.74658747788278024,-0.26878199495450983,0.13198824780000001,1.3325795908441522,-0.69998878829835143,0.35687730020863434,-0.07633136666432296,0.0340901650736532,-0.09088766091348907,-0.096199996769428253,0.0014400000218302011,-1.1949199438095093
