"x: -0.0488400012255
y: 0.10829000175
z: -1.28942000866",0.15679464554538022,0.12007305072844268,0.19766089178000001,1.3516613757012439,0.12105993879218024,-0.16683633195225828,0.028561841089241508,-0.023126651971017965,-0.18753030763818185
"x: -0.0401699990034
y: 0.101309999824
z: -1.27409994602",0.14353471320033673,0.017098130583533065,0.19488683118000003,1.3655009119712227,0.13007794777669932,-0.067027406531804445,0.02578879115310031,-0.003459484618122329,-0.18650738119378582
"x: -0.0306499991566
y: 0.093379996717
z: -1.25647997856",0.13079992669074053,-0.082648687219950709,0.19406757590000001,1.3795501381846857,0.13636322676590956,0.033376302159766585,0.02316575788486509,0.015236733450661413,-0.18542554933432256
"x: -0.0254599992186
y: 0.0896800011396
z: -1.24769997597",0.11918493644790686,-0.17646444617603005,0.19501386760000003,1.3921315347937573,0.13827613776262573,0.13326144676259497,0.020836363756652345,0.0328596066334095,-0.1843702925763353
"x: -0.0154900001362
y: 0.0814900025725
z: -1.22941994667",0.10556203565777482,-0.27435780808969995,0.19797589025000001,1.4042935515158597,0.14401487075277425,0.23304900344712437,0.018195307086086018,0.051636076008609866,-0.18338080926467681
"x: -0.00766000011936
y: 0.0761500000954
z: -1.21754002571",0.091730621080038724,-0.37181097422953902,0.20276179293000002,1.4154071185205395,0.14620105474902126,0.32887241145595358,0.01544456534420991,0.07107680530035125,-0.18218646013352943
"x: 0.00193000002764
y: 0.0686699971557
z: -1.20064997673",0.078717816186970421,-0.45567985324361721,0.20923287261000001,1.4246334760338586,0.14797732924597201,0.41972095506673535,0.012992647784461008,0.08899868420872505,-0.1815833992804602
"x: 0.00675000017509
y: 0.081059999764
z: -1.19275999069",-0.0017916740268200863,-0.44361694449407851,0.20813232240000001,1.3948575040590561,0.10288728432337665,0.43598749951127325,-0.001245830464940873,0.08637469543305974,-0.1821398480066639
"x: -0.00106000003871
y: 0.0855199992657
z: -1.20509004593",0.020125441870229074,-0.35023365857895572,0.20159124306000001,1.3919218448502726,0.10042782732759872,0.35337384699218644,0.002791029213332131,0.06677165203739674,-0.1832410844042707
"x: -0.00905000045896
y: 0.0913999974728
z: -1.21896994114",0.034705961536764945,-0.24827041644056955,0.19678200716000002,1.3875183560370978,0.095645549835808308,0.25640022954796676,0.005546828674816875,0.046594507286277564,-0.18436473779726337
"x: -0.0154799995944
y: 0.0961100012064
z: -1.23032999039",0.047741934628455919,-0.15231546047833,0.19376165146000002,1.3816470376195311,0.091956364342141425,0.15845359013403526,0.008013616501808847,0.02825223928237215,-0.18490759952250682
"x: -0.0290600005537
y: 0.107510000467
z: -1.25593996048",0.062214336034752647,-0.046274615382353265,0.19261961997000002,1.3753563393149952,0.084851266354338525,0.056268026660425893,0.010803488260278582,0.008459106127578966,-0.1855819257362075
"x: -0.0337800011039
y: 0.110639996827
z: -1.26379001141",0.074323581181536688,0.050931423305510641,0.19328980190000003,1.3682268812365215,0.078156077865831938,-0.044944930682023723,0.013156194233243268,-0.009650009349084901,-0.18604932362633875
"x: -0.0441399998963
y: 0.119089998305
z: -1.28219997883",0.086919358499396859,0.14506381430943319,0.19596015930000002,1.3604683533275941,0.071460889377325365,-0.14313577463927257,0.015638286406844674,-0.02751769821561622,-0.18677525325484115
"x: -0.0527499988675
y: 0.12622000277
z: -1.29828000069",0.099453353954263232,0.23441583366421076,0.20047772995000002,1.352500135475182,0.062306243893040847,-0.24013788373139144,0.018178957489890058,-0.04517069933693857,-0.18774974003331216
"x: -0.0591199994087
y: 0.131359994411
z: -1.31102001667",0.11160121276541839,0.32853277920238488,0.20675566242000001,1.3451609874532238,0.05520114590523794,-0.33039835114447869,0.020553033035101052,-0.06446054975371791,-0.18842834547244763
"x: -0.0670799985528
y: 0.137989997864
z: -1.32630002499",0.12388035803543536,0.40637792657456795,0.21449062485000003,1.3376121494877808,0.048232684417200473,-0.41333747110847119,0.02317806103656134,-0.08230377722135271,-0.18959102477948367
"x: -0.0661400035024
y: 0.149250000715
z: -1.32512998581",0.050668850387787005,0.41471847807873041,0.21383729469000001,1.3627749427059239,-0.013936922976074925,-0.40968927924756338,0.009736038281282257,-0.08351785957100058,-0.1895214496684823
"x: -0.0599999986589
y: 0.143370002508
z: -1.31138002872",0.048019953011928004,0.32959079360615362,0.20604918437000003,1.3661299818016761,-0.021998476462235912,-0.34340846388672353,0.009260122725139444,-0.06454536005176414,-0.18859264211829754
"x: -0.0505300015211
y: 0.135830000043
z: -1.29493999481",0.035640412214546113,0.23454712012307258,0.19984125156000002,1.3684365711800059,-0.019812292465988864,-0.25150563540464133,0.006878128320603843,-0.04489664252136842,-0.18792861427826366
"x: -0.0421800017357
y: 0.128920003772
z: -1.27954995632",0.021708602109445096,0.13604366231233897,0.19529645882000002,1.3703237806713666,-0.01202401197935876,-0.1546145283776667,0.004168290402242282,-0.02558303729808706,-0.18700802084812682
"x: -0.035229999572
y: 0.123559996486
z: -1.26709997654",0.0086494608191314513,0.037169513323642565,0.19259887933000003,1.3711625404453047,-0.0068318249882720226,-0.055198087479757234,0.0016701734166643305,-0.006902594213744696,-0.18596312092489203
"x: -0.026060000062
y: 0.116109997034
z: -1.2505300045",-0.0044560168684275418,-0.056684859296807902,0.19190925305000001,1.3713722303887894,-0.0016396379971852853,0.04585192822096347,-0.0008095185232689761,0.010507906954425756,-0.18510946857220018
"x: -0.0204300004989
y: 0.11236999929
z: -1.24094998837",-0.017739117412093698,-0.16250946787230636,0.19286461878000002,1.3709528505018203,0.0034159124941360113,0.1455431445028505,-0.0032919827727103824,0.030147469400341978,-0.18388051905840297
"x: -0.0120500000194
y: 0.106200002134
z: -1.22690999508",-0.032327359811503795,-0.26736873483852674,0.19601589977000003,1.3701140907278822,0.011067556481000676,0.2472830363616742,-0.006005923806254277,0.050050241582459055,-0.1826881974687729
"x: -0.0038699998986
y: 0.100369997323
z: -1.21340000629",-0.045834419608522463,-0.35991796560323325,0.20088606130000003,1.3680171912930368,0.017079562470680057,0.34219206905079869,-0.008487587016288187,0.06843318951715725,-0.18174242387169207
"x: 0.00675999978557
y: 0.0924099981785
z: -1.19543004036",-0.059395538535660701,-0.44294506673402095,0.20748028853000003,1.365291222027738,0.020222201965285187,0.43110964622321069,-0.010958917891797856,0.0861065379175035,-0.18126756151548148
"x: 0.00977000035346
y: 0.094690002501
z: -1.1878900528",-0.13648385808616975,-0.43073542605987203,0.20779010184000002,1.3363540098268736,-0.022271749461766795,0.44926150876440418,-0.02468704656943404,0.0840890146498076,-0.1812082356633156
"x: 0.0031500000041
y: 0.109250001609
z: -1.20044994354",-0.1168990075171364,-0.32911198416795173,0.20132420732000003,1.3443222276792857,-0.031563031445816743,0.36445927111678494,-0.021221779449934672,0.06302797084842475,-0.18311717222419144
"x: -0.00292000011541
y: 0.112800002098
z: -1.20978999138",-0.10405610274730104,-0.23665542619773589,0.19642552741000002,1.3520807555882131,-0.037984946934792443,0.27029288583945249,-0.018838682440105788,0.04460057052685391,-0.18364428851264794
"x: -0.0101100001484
y: 0.117969997227
z: -1.22248995304",-0.089877165190224845,-0.13646068988754709,0.19330924625000001,1.3598392834971404,-0.04536331792212623,0.17110723533801508,-0.016206922630833426,0.025498095138597496,-0.18434085138733705
"x: -0.0200699996203
y: 0.12609000504
z: -1.24114000797",-0.076161591605602111,-0.037285354316755934,0.19212054832000003,1.3678075013495523,-0.05164859691133649,0.069886739245038451,-0.013652957739999945,0.007014203472251945,-0.1849732439244335
"x: -0.0275800004601
y: 0.13165999949
z: -1.25453996658",-0.061998099514274367,0.067319062464615054,0.19265332351000003,1.3743078895975727,-0.058753694899139397,-0.032053788008149217,-0.0109806965609098,-0.01243055922589757,-0.1853991940255882
"x: -0.0379900000989
y: 0.140029996634
z: -1.27325999737",-0.048730444436356657,0.16212333122859512,0.19523682948000001,1.3795501381846857,-0.062989426391868039,-0.12996314950799789,-0.008510596562191785,-0.030353717282062848,-0.18606807317850496
"x: -0.0445999987423
y: 0.145439997315
z: -1.28627002239",-0.034590120543651577,0.26071173910094525,0.19976347416000001,1.3847923867717988,-0.069957887879905506,-0.22882962379940006,-0.005832651985174767,-0.0496971075041667,-0.18665140940564068
"x: -0.0514499992132
y: 0.151490002871
z: -1.30072999001",-0.021307019999985421,0.34838792542201608,0.20597270326000003,1.3881474258675512,-0.072280708375918004,-0.31898745957497454,-0.0033481072590088685,-0.06797559148216387,-0.1874791205059726
"x: -0.0607799999416
y: 0.159050002694
z: -1.31753003597",-0.0076146146139853665,0.42888197017005814,0.21362988829000001,1.3906637051893656,-0.076106530369350334,-0.40448919132398475,-0.000753155500628047,-0.08601146599956964,-0.18839802854221555
"x: -0.0626399964094
y: 0.165729999542
z: -1.31918001175",-0.077791088242063489,0.42650336844479697,0.21425599636000003,1.4175040179553846,-0.13622659026614414,-0.39973519085374409,-0.013480695974952581,-0.08573918992152055,-0.18866933561240049
"x: -0.0553900003433
y: 0.165409997106
z: -1.30481994152",-0.086177976143471308,0.33949133715090946,0.20679195854000001,1.4107939397638798,-0.14852387524503374,-0.33024545669873684,-0.01492829098092202,-0.06646236600823306,-0.18825104892968436
"x: -0.0483900010586
y: 0.159520000219
z: -1.29121005535",-0.10092839593324011,0.2407948110183202,0.20059309976000003,1.4011482023635917,-0.14770405624644115,-0.23845363028179895,-0.01767379169648343,-0.04604235748364195,-0.18762517952777324
"x: -0.0400499999523
y: 0.153380006552
z: -1.27710998058",-0.11381763710032082,0.14918003093139484,0.19620645440000001,1.3900346353589119,-0.14565450874995953,-0.14162033822772721,-0.020015132496080036,-0.02790069702820058,-0.18647723355041704
"x: -0.0294000003487
y: 0.145030006766
z: -1.25855994225",-0.12899280719817199,0.044158586574815743,0.19364239278000001,1.3776629286933251,-0.14141877725723084,-0.041178935783521095,-0.02279035862159843,-0.008010614041275153,-0.18548949982937168
"x: -0.0216400008649
y: 0.139139994979
z: -1.24468004704",-0.14146502079004458,-0.050383109271440699,0.19301758100000002,1.3648718421407688,-0.13895932026145294,0.059649075786911171,-0.02502801832016097,0.009647035981887004,-0.1844944823289701
"x: -0.014130000025
y: 0.133640006185
z: -1.23136997223",-0.15522693077191266,-0.14949666297923805,0.19410905718000002,1.3504032360403369,-0.13171758577388459,0.16139650639626185,-0.027510624268349677,0.028189885529777123,-0.18335078475846525
"x: -0.0063000000082
y: 0.12826000154
z: -1.21835005283",-0.16945992745910843,-0.2493593217758352,0.19727978252000003,1.3359346299399046,-0.12392930528725449,0.25902272208450161,-0.03007851467779653,0.04731836787754053,-0.18228499517726562
"x: -0.000360000005458
y: 0.124789997935
z: -1.20965003967",-0.18381648787229177,-0.34401685861520503,0.20222772145000001,1.320836954009019,-0.11272511230648836,0.35508867128243921,-0.0326781308615562,0.06623292034154002,-0.18119912262033952
"x: 0.012529999949
y: 0.114610001445
z: -1.18666994572",-0.19710731114883215,-0.42501288100007167,0.20885565222000002,1.3074167976260094,-0.10521010481938914,0.44256452278022029,-0.035167791837282913,0.0836444137192486,-0.18081813659343782
"x: 0.0154799995944
y: 0.116939999163
z: -1.17991995811",-0.2684962538381635,-0.41069493425125941,0.21066916193000002,1.2801571049730212,-0.14606441824925584,0.46109462402000856,-0.04837043145621927,0.08182382705909419,-0.18058904368948706
"x: 0.00965000037104
y: 0.129629999399
z: -1.18884003162",-0.25356048845941331,-0.31648531591859463,0.20425511901000001,1.2979807501692058,-0.15918152222673815,0.3783502640540618,-0.04574035688248027,0.0618812465070295,-0.18205001332220297
"x: 0.00429000006989
y: 0.13275000453
z: -1.19772994518",-0.23911897798461348,-0.2174103758751684,0.19934866136000001,1.3189497445176583,-0.17093226120656602,0.28297502269133157,-0.04309279229847839,0.041946523356645095,-0.18309933873799777
"x: -0.00827000010759
y: 0.14361000061
z: -1.2222700119",-0.22515627694801557,-0.11789524005791137,0.19614552877000002,1.3397090489226262,-0.18077008918967771,0.1842429983937591,-0.040450289491600934,0.02266192017655445,-0.1837446418502283
"x: -0.0154400002211
y: 0.148729994893
z: -1.23487997055",-0.21182684000710408,-0.023229980485667327,0.19490627553000001,1.3600489734406251,-0.18719200467865343,0.083623992645322234,-0.037946137479970596,0.004727458306730738,-0.18433028856134032
"x: -0.0258499998599
y: 0.156599998474
z: -1.25319004059",-0.19668256084074981,0.08181463206953446,0.19536645848000003,1.3805985879021083,-0.19580010416387617,-0.019949693572124463,-0.035050054579339726,-0.015086316175918005,-0.18480237553278567
"x: -0.0297100003809
y: 0.159439995885
z: -1.26099002361",-0.1835075785573228,0.17596246853920544,0.19786570560000002,1.3998900627026847,-0.197303105661296,-0.11902558952407429,-0.03263002452703557,-0.03316937564721846,-0.18544957957500496
"x: -0.0401600003242
y: 0.167879998684
z: -1.2800899744",-0.16944448199335996,0.27031109606360632,0.20217068469000002,1.4175040179553846,-0.19907938015824675,-0.21608171738553886,-0.030028079294735374,-0.051936674666067176,-0.18606677467835217
"x: -0.0473500005901
y: 0.174020007253
z: -1.29466998577",-0.15480218046383029,0.36109954373298964,0.20824121076000002,1.4328113838297549,-0.20071901815543203,-0.30973707732465572,-0.027310371082326833,-0.07097708544409168,-0.18666954982279235
"x: -0.056139998138
y: 0.180859997869
z: -1.31069004536",-0.14093987495459731,0.43791756763290079,0.21572339664000001,1.4447637106083728,-0.19853283415918496,-0.39475039998703138,-0.024844125600979313,-0.08844129507834697,-0.18778655220732207
"x: -0.0567799992859
y: 0.188620001078
z: -1.31131994724",-0.21330188198608097,0.432418981826453,0.21786875659000002,1.4711846434874229,-0.25523698156184271,-0.38943301876343817,-0.038354382818158506,-0.08824625009437802,-0.18788035427453273
"x: -0.0495700016618
y: 0.186719998717
z: -1.29721999168",-0.21842205388169181,0.34666575599106403,0.21052138487000002,1.4535706882347228,-0.27136008853416471,-0.31984569669013185,-0.03916689052233181,-0.06893692373807633,-0.18763944635409419
"x: -0.0439999997616
y: 0.181899994612
z: -1.2853000164",-0.23308752360984414,0.25079575009044097,0.20460770989000002,1.4323920039427858,-0.27395618202970812,-0.22518674394064286,-0.04189827746428459,-0.04875140002088478,-0.18704602320096694
"x: -0.0335900001228
y: 0.174339994788
z: -1.26803004742",-0.24632428775626497,0.16101125769470681,0.20042198948000001,1.4097454900464572,-0.27504927402783158,-0.13093660073040891,-0.044241076685745895,-0.030642148825341053,-0.18596527326448967
"x: -0.0238799992949
y: 0.166999995708
z: -1.25092995167",-0.26134500319663162,0.057997723885426067,0.19795903848000002,1.3831148672239226,-0.27081354253510298,-0.026819654979877483,-0.04699615211828344,-0.010624583209992924,-0.18497047545910256
"x: -0.018769999966
y: 0.163629993796
z: -1.24205994606",-0.27418018523359278,-0.035709916810414133,0.19744181877000003,1.3571133142318417,-0.26862735853885589,0.074394549878228758,-0.04929993597562008,0.007317967130783551,-0.18400012585376058
"x: -0.0109599996358
y: 0.158030003309
z: -1.2282999754",-0.28749417670875582,-0.13198150482049686,0.19857347994000002,1.3300633115223379,-0.26329853504800371,0.17451636027384743,-0.051673124518259714,0.025795804715035977,-0.18287131117770206
"x: -0.000560000014957
y: 0.150130003691
z: -1.20986998081",-0.30132559128649195,-0.22776656065950346,0.20177142737000003,1.3030133088128344,-0.25332407056512657,0.2729736091874424,-0.054231671502997895,0.04461573485184869,-0.18190973016307754
"x: 0.00831000041217
y: 0.143779993057
z: -1.19485998154",-0.31463186002878074,-0.31769778497984785,0.20672584775000002,1.2770117558207534,-0.23938714758905166,0.3679547026734194,-0.056810443767635846,0.06347557642688434,-0.18093532156561043
"x: 0.0189599990845
y: 0.135100007057
z: -1.17505002022",-0.32898069770908989,-0.40607673999247318,0.21324877903000003,1.2522683424895795,-0.22545022461297673,0.45607478198758922,-0.059385307600063504,0.08216245219400349,-0.17993537408077995
"x: 0.0211599990726
y: 0.139909997582
z: -1.1718300581",-0.39674767868040994,-0.38461526533500323,0.21650505951000001,1.2279443090453748,-0.26603126504331259,0.4727484726171734,-0.07291144633045402,0.07942055662786525,-0.17986047339532402
"x: 0.0166599992663
y: 0.149959996343
z: -1.17707002163",-0.38063033517190342,-0.29426701343945072,0.21021546043000003,1.2554136916418475,-0.28024146101891839,0.39326413934487436,-0.0699956258231786,0.05973022142382016,-0.18136901634190128
"x: 0.00689999992028
y: 0.157859995961
z: -1.19604003429",-0.36706921624476518,-0.19782552530613504,0.20539196534000001,1.2870768731080104,-0.29445165699452419,0.29768909426488449,-0.06742929301689983,0.039738383208808195,-0.18243765262306688
"x: -0.00101999996696
y: 0.163690000772
z: -1.21033000946",-0.35309106974241883,-0.099074940043426235,0.20219790678000002,1.320836954009019,-0.30852521647036452,0.19767365805374842,-0.06465627625016539,0.019995452058427836,-0.18318586198702527
"x: -0.0104599995539
y: 0.171140000224
z: -1.22797000408",-0.34010915578084738,-0.0062090772308765058,0.20088995017000003,1.3539679650795737,-0.31658676995652552,0.096349698646154586,-0.06208422555380933,0.0018143585390733362,-0.18374470276560262
"x: -0.0204700008035
y: 0.178660005331
z: -1.24556005001",-0.32587615909365164,0.091274979840459486,0.20125291137000001,1.3873086660936131,-0.32341859494479752,-0.0063854155954098657,-0.05925888947543789,-0.017182185414766266,-0.18424621890205828
"x: -0.0248700007796
y: 0.181630000472
z: -1.25426995754",-0.31225325830351958,0.18648855344677345,0.20364067755000001,1.4185524676728072,-0.32587805194057545,-0.10713174842570156,-0.056651855992935374,-0.03602807817236493,-0.18486987238383107
"x: -0.0313500016928
y: 0.186770007014
z: -1.26710999012",-0.29856085291751955,0.27716116012304343,0.20771491702000003,1.4479090597606408,-0.32560477894104456,-0.20618585980317472,-0.05405920713853859,-0.05458293883051087,-0.1854778397218847
"x: -0.0416200011969
y: 0.195360004902
z: -1.28659999371",-0.2849070611958906,0.36110726646586383,0.21346266688000001,1.4734912328657526,-0.32205222994714316,-0.29607058354898036,-0.05157202829475864,-0.07269425317848006,-0.18629082760798232
"x: -0.0510299988091
y: 0.202199995518
z: -1.30332994461",-0.27072812363881443,0.43875934551619128,0.22072448346000001,1.4969765065360192,-0.31631349695699462,-0.38471588036872817,-0.04897608850990159,-0.09081689369717866,-0.18724778636364722
"x: -0.052349999547
y: 0.205650001764
z: -1.30616998672",-0.33293473694069281,0.43291323673040333,0.22424391081000003,1.5210908500367397,-0.36659572887067676,-0.37752909022663778,-0.061361042800852854,-0.09094577471326176,-0.18741337634162952
"x: -0.0434699989855
y: 0.207839995623
z: -1.28878998756",-0.34437982706029358,0.3462564511487301,0.21720894498000001,1.493621467440267,-0.38873084183267809,-0.30810346227940383,-0.06349337834353953,-0.07102887047562416,-0.18721106463683695
"x: -0.0348300002515
y: 0.201069995761
z: -1.27279996872",-0.3584197554256337,0.25451038460294295,0.21155582429000003,1.4613292161436502,-0.39419630182329574,-0.2140451681973502,-0.06615815870338272,-0.05108125800073466,-0.18651586080470448
"x: -0.0281000006944
y: 0.196170002222
z: -1.26045000553",-0.37259869298270992,0.16157501719452519,0.20760343608000001,1.4258916156947656,-0.3962458493197773,-0.11501284139435375,-0.06879431043998484,-0.03173737798695324,-0.18555836096523048
"x: -0.0195099990815
y: 0.189869999886
z: -1.24538004398",-0.38518674756769589,0.070091523566461644,0.20538289131000001,1.3887764956980047,-0.39556266682095009,-0.013879899437835852,-0.07109998182427993,-0.013245475662458824,-0.18454546199846159
"x: -0.0121099995449
y: 0.184640005231
z: -1.23220002651",-0.39859341183734964,-0.024928981717996717,0.20492918981000002,1.3501935460968524,-0.39173684482751775,0.08812093781956791,-0.07359097585589267,0.005689683472619783,-0.18348053424438066
"x: -0.00260000000708
y: 0.17702999711
z: -1.21458005905",-0.41091889350461192,-0.11334655039499313,0.20612307290000001,1.3111912166087307,-0.3872278403352582,0.18801278949581893,-0.07587539152562799,0.02337914686997092,-0.18245265080530562
"x: 0.00457999994978
y: 0.172680005431
z: -1.20274996758",-0.42393942113055444,-0.20465242116694951,0.20926916873000001,1.2736567167250008,-0.3758870108547267,0.28543753811259021,-0.0784194898423727,0.0420374214319251,-0.18152817448905317
"x: 0.0150800002739
y: 0.163519993424
z: -1.18254995346",-0.4361799527362003,-0.29140187954311342,0.21405636770000003,1.2375900464456626,-0.35921735788334297,0.37949713336688784,-0.08088881791925757,0.06046603963134539,-0.1806929949924078
"x: 0.0239300001413
y: 0.157700002193
z: -1.16794002056",-0.44879889825268315,-0.37150206491457005,0.22049763271000003,1.2036202756011698,-0.34364079691008276,0.46709698523810622,-0.08354867156875301,0.07851757873752419,-0.1800876585267888
