z-position,wrench
-0.19296277132140016,-0.58594713544269106
-0.19299530777752594,-0.23682170276546782
-0.19303865959935815,0.044803397774318993
-0.19310518603950927,0.16545398778110126
-0.19317537670146623,0.27281538321815946
-0.19325955940697206,0.33880045546558285
-0.19334157677449335,0.39781929073042915
-0.19342427188838657,0.48834960254135967
-0.19350806817146896,0.53855543040815756
-0.19359246484468765,0.60645987949440416
-0.19368154922986933,0.63729645768226184
-0.19378228572351638,0.60410045219199071
-0.1938802077331162,0.59024347395231436
-0.19397296999971428,0.63101819887368604
-0.19406950050421878,0.59739206374330123
-0.19416725348215547,0.61254783261967183
-0.194268399742807,0.60866091703986691
-0.19436064090015284,0.62850052188432304
-0.19445455590337302,0.65220877732536842
-0.19455648446583945,0.63669979483221939
-0.1946473156365311,0.70641946025242164
-0.19474134194004106,0.71579436027201748
-0.19481717082078884,0.87723704408899983
-0.19488574569126224,1.0213684546948936
-0.19495659804772594,1.1764165220681557
-0.19502960021113436,1.3290424764025506
-0.19510063795683708,1.4761875788835639
-0.19516754462509003,1.7042774408302845
-0.19523990104126404,1.8176514767830871
-0.19531346537590483,2.0148221161186042
-0.1953874889350445,2.2057434134386829
-0.1954670663198674,2.3377007099974998
-0.19555163009000684,2.4471349243069307
-0.19563059386785395,2.6317364706199231
-0.19569730116949727,2.82391748163954
-0.19577001906057667,2.9837822406187602
-0.1958459176748807,3.1656558472750409
