z-position,wrench
-0.18121706159502,-0.048768805300278717
-0.18124310991497997,0.30473490079372995
-0.1812806465277965,0.54662436849068929
-0.18134037785157056,0.74739460295380289
-0.18141060583684868,0.86479272857682332
-0.18149283641561265,0.90056366235957475
-0.18157416271290402,0.99025114325107444
-0.18165723073397447,1.0203081579537603
-0.18174768369989142,1.0654465866504672
-0.18182912856962977,1.1308651158227385
-0.18192038990598658,1.1942550709088697
-0.18201142110070476,1.2137042914770932
-0.1821095856253666,1.1960994339892763
-0.18219892638180715,1.2175971911472596
-0.18229645289527974,1.2559951887539733
-0.18238944538031185,1.2758432717004733
-0.18248087152520004,1.2969637449256315
-0.18257925208350798,1.28602291472778
-0.18267081881887987,1.3428226114545558
-0.1827646194385924,1.3644956459702564
-0.18285753451315107,1.3955965537703117
-0.1829566140792355,1.3997880724220364
-0.18305450699676282,1.3711739342380342
-0.18313844072439475,1.4701335101994588
-0.18323431194382364,1.4877433330285736
-0.18333186325234968,1.4614552738812838
-0.18342562091454814,1.4537785569005703
-0.183519501706388,1.5036180881608563
-0.18360477015113022,1.5698939887786041
-0.18370370343396647,1.538339244486189
-0.18377318486483574,1.6922852269593898
-0.18384274375082518,1.8640095284770872
-0.18391285605133095,2.0593897261621388
-0.18398155357271806,2.1778498419039427
-0.1840536090074812,2.3414136795253664
-0.18412391083459018,2.4752673098395812
-0.18419390538314576,2.6289100847116229
-0.18426405738925325,2.8138093898671812
-0.1843326312924055,2.9593334953538992
-0.18440102520440768,3.124341814612599
