z-position,wrench
-0.18021686560170969,-0.070887832782818669
-0.18024445573239817,0.26023634600562662
-0.18028572784406938,0.50587851374368809
-0.18035289272082722,0.62201055297951968
-0.18042098600377543,0.76857306317408125
-0.18050803227775547,0.79071407974611962
-0.18058953624394888,0.8688797139490062
-0.1806715463192669,0.95178724801655368
-0.18076798389260557,0.9388281357414453
-0.18084622390023464,1.0235966270984449
-0.18093579172806235,1.0618675647024578
-0.1810280709199343,1.0527541867692429
-0.18112170852649553,1.1063804024041546
-0.18121661802424363,1.0963289274185921
-0.18130593538365727,1.154135319494846
-0.1813977284715822,1.195002375820285
-0.1814937721437976,1.1580975532073108
-0.18158405433040894,1.2024669739606046
-0.18168399253385364,1.201787200161939
-0.18177112363148817,1.2898303420478918
-0.181867178151338,1.3000530755173072
-0.18196544437007317,1.3011123320426365
-0.18206859484146878,1.2637012088784507
-0.1821603491065345,1.2947539630296674
-0.18226011197912761,1.3238610739896357
-0.1823528145390293,1.3175423914161881
-0.18244191423256914,1.3708518762673443
-0.18254809068833228,1.3096572961308035
-0.18263523232617865,1.4176975800215352
-0.18272715286271585,1.4475116295971289
-0.1828265709872439,1.4399992760241618
-0.18292618355464701,1.4264934246071193
-0.18302302916540517,1.4740715035513232
-0.18311400679360482,1.4837919651219269
-0.18320605435931972,1.5150297200496059
-0.1832998073340924,1.5317315332093135
-0.18339974906065787,1.4915800064631699
-0.18349245914062606,1.5510776124881109
-0.18358244230139353,1.5773002554316222
-0.18369427011046066,1.5020395481085671
-0.18376862624896984,1.6462303207938009
-0.1838346739897327,1.8181906367794407
-0.18390438247755478,1.9553530839231248
-0.1839721333751991,2.159023903904878
-0.18403478312010374,2.350110315494109
-0.184103596629506,2.5237400142666053
-0.18417398504477964,2.6887380106387164
-0.18424188355546545,2.8365048143285043
-0.1843110013696124,3.011620221416023
