arm_position_x,arm_position_y,arm_position_z,wrench
-0.03243417591503965,0.0706200473009598,-0.15002235076871429,-0.39780806032199012
-0.03243628006217466,0.07063628556522521,-0.15007410327094975,-0.15851663081001799
-0.03244572397389386,0.07065091375112198,-0.1501367042049108,0.060774651392073734
-0.032458033076230124,0.07066856332752364,-0.15021185957343353,0.18242439755755552
-0.0324652346448013,0.07068220348119349,-0.15028589075051502,0.28452214099931539
-0.0324732637786578,0.07069653902433358,-0.1503693625600707,0.37933812064627626
-0.03247908912494943,0.07071133284887401,-0.15045892820701529,0.41833149458444796
-0.032484053199681465,0.07072275468890231,-0.15054468899207155,0.5007970199038555
-0.0324873432961129,0.0707295857332759,-0.1506341534774647,0.58071139870716837
-0.032492548327237254,0.07074343141947062,-0.15073184280818164,0.53966350654332707
-0.03249742929788846,0.07074920494862168,-0.15082317065531817,0.59520752492796636
-0.03250191489703963,0.07075822236407443,-0.15092326426155453,0.62164312328605176
-0.03250181233859669,0.07076116287245618,-0.15101405814005087,0.63343699470438453
-0.03251132251789821,0.07077142063435432,-0.15110955447728172,0.6423702742460774
-0.032511980973121656,0.07077910384991717,-0.15120961054608256,0.65224882012352547
-0.03251330681578037,0.07078421640646934,-0.15130170259792575,0.68138974198698521
-0.03251440610335054,0.07078582962607227,-0.15139282005283025,0.72099495441957606
-0.0325176501914166,0.07079075507836839,-0.1514880138103472,0.74649024584445944
-0.03251818396547569,0.07079087932315367,-0.15157701204853896,0.79323839757863457
-0.03252073005701681,0.07079785460482235,-0.15167522047413012,0.82448601133862098
-0.03252366568705768,0.07080507456855165,-0.15176937932326626,0.8457952817579355
-0.03252224940490289,0.07080557067721259,-0.15185541288915147,0.92768051510880023
-0.03252230833734152,0.07080269047849563,-0.1519371310968099,0.99896920850336701
-0.032519360230786734,0.07079921879622078,-0.15201684449419595,1.1723500644743312
-0.03251860071581931,0.07079467173460689,-0.15209512333098538,1.2438192342926222
-0.03251593952885199,0.07079022610006779,-0.15217057493266345,1.4215860609399313
-0.03251431569099148,0.07078909772152579,-0.1522506035931876,1.5224014423879588
-0.03251150111618741,0.0707889919185405,-0.1523313308663053,1.6605776520898223
-0.032507814584773344,0.07078620457666186,-0.1524079204008579,1.7292119898677349
-0.032504867667902004,0.07078205269916488,-0.15248788682730652,1.9103385158719384
-0.03250046265970426,0.070777336962152,-0.15256695900501482,2.0014926128775632
-0.03249618975382533,0.07077077032736737,-0.15265240789741938,2.0949243727838938
-0.03249509760712682,0.07076223898563513,-0.15273542920164987,2.2209362526274439
-0.032493069796266524,0.07074964540824051,-0.1528146977298979,2.2801313147414741
-0.03249256174982327,0.07073408370427882,-0.1528950018207632,2.4634768281186363
-0.03249144825619214,0.07072129139106101,-0.15297823915148645,2.5417236594939223
