offset,error
-220,0.043260904121613666
-219,0.043267740516885554
-218,0.043274576639692891
-217,0.043281412507045938
-216,0.043288248135877803
-215,0.043295083543044732
-214,0.043301918745326191
-213,0.043308753759425368
-212,0.043315588601969483
-211,0.043322423289509956
-210,0.043329257838522824
-209,0.043336092265408972
-208,0.04334292658649451
-207,0.043349760818030991
-206,0.043356594976195699
-205,0.043363429077092099
-204,0.043370263136749923
-203,0.043377097171125562
-202,0.043383931196102454
-201,0.043390765227491176
-200,0.043397599281029889
-199,0.043404433372384588
-198,0.043411267517149396
-197,0.043418101730846828
-196,0.043424936028928017
-195,0.043431770426773222
-194,0.043438604939691865
-193,0.043445439582922941
-192,0.043452274371635291
-191,0.043459109320927863
-190,0.043465944445830032
-189,0.043472779761301802
-188,0.043479615282234201
-187,0.04348645102344946
-186,0.043493286999701293
-185,0.04350012322567532
-184,0.043506959715989071
-183,0.043513796485192588
-182,0.043520633547768452
-181,0.043527470918132104
