arm_position_x,arm_position_y,arm_position_z,wrench
-0.021725612361931667,-0.09458271022694656,-0.15398911189053094,-0.21728351594161138
-0.02172804640180394,-0.09459276489505232,-0.15403009070469537,0.088049813317150727
-0.02172967076396741,-0.09461429629139612,-0.1540990343047863,0.21328187019050274
-0.021741940579475105,-0.09462725994164192,-0.15417360437416885,0.32039697167844516
-0.02174651914857942,-0.09463135532327542,-0.15424550437911394,0.45149952348069355
-0.021756069284694566,-0.09464593330576304,-0.1543425993142104,0.4496269325314014
-0.02176556713070234,-0.09465227199235726,-0.15442313424194765,0.5538846256550406
-0.021770666595618188,-0.0946634236709091,-0.15451511175349286,0.59943767852929231
-0.02177565328563094,-0.09467246825360791,-0.15460668532038233,0.61899208752356238
-0.021782584059892023,-0.09467965917692688,-0.1546946863962024,0.63712380638526667
-0.021789015300725696,-0.09468641555946929,-0.1547876047993708,0.72650164456768707
-0.021791480223634366,-0.09468790854672995,-0.15487051516781306,0.77203856667691018
-0.021797785926479685,-0.09469083376818961,-0.15496270869589218,0.84259159926397764
-0.02180022589752449,-0.0947027110849556,-0.15506203383741415,0.84043535358744259
-0.02180532101273711,-0.09471052678797741,-0.15515444555692745,0.85202591803742522
-0.021806544210097135,-0.09471386784957324,-0.15525436837967488,0.86247157462302304
-0.021809379997470152,-0.09471730226801364,-0.15534821494649723,0.89358759736461779
-0.02181150495271707,-0.09472111283749643,-0.15543733164193446,0.92991911172408104
-0.02181265757192022,-0.09472404893334767,-0.15553644639445158,0.90710950441441141
-0.021811107549439258,-0.09473125297417223,-0.15563434511371846,0.94429552657549332
-0.021810018031094454,-0.09473507154049139,-0.155726924176433,0.9678073397741771
-0.02181268530037016,-0.09473912207169881,-0.15582035056602636,1.0267152453651909
-0.0218157155532707,-0.09474176776569303,-0.15591609409348123,1.0378518222776756
-0.021818699276985425,-0.09474904359740813,-0.15601987900321035,1.0070801911466705
-0.021819361985392787,-0.09475038599290202,-0.1561165450582363,1.0083187536212148
-0.02181897380771716,-0.09474850141699397,-0.1562063079590719,1.0853468547758813
-0.021819276357287202,-0.09475651819772722,-0.1563006429546865,1.1026985212850384
-0.021819997025842856,-0.09476459580083177,-0.15638113293513264,1.1991494081112142
-0.021820428062550596,-0.09475822287397292,-0.15645972390473212,1.3172417641785272
-0.02181953422214547,-0.09475303779040109,-0.1565377666066243,1.4011448057736
-0.02181994517236282,-0.09474640084824333,-0.15661649254607463,1.5421314388234646
-0.02181781979843731,-0.0947411520921332,-0.15669471824910003,1.6816730622872977
-0.02181667675121157,-0.09473331898583869,-0.15677130490513594,1.8250830227301964
-0.02181493897210254,-0.09472928237204196,-0.15684414222310245,1.9736825121241814
-0.021814100848547784,-0.0947277179446539,-0.1569229749702081,2.0907743788957145
-0.02181271399576092,-0.09472224129869942,-0.15699813418577055,2.1846505062936994
-0.021809625720481153,-0.09471974498339975,-0.1570701955261668,2.3315279207987931
-0.021809270153293335,-0.09471354766942922,-0.1571440978245023,2.5241552069231821
