offset,error
-200,0.012611470891065285
-199,0.012548389629548674
-198,0.012485315356774176
-197,0.012422248179233226
-196,0.012359188205578707
-195,0.012296135546679852
-194,0.012233090315678622
-193,0.012170052628047734
-192,0.012107022601650887
-191,0.0120440003568045
-190,0.011980986016341401
-189,0.011917979705676623
-188,0.01185498155287516
-187,0.011791991688721838
-186,0.011729010246793563
-185,0.0116660373635336
-184,0.011603073178328373
-183,0.011540117833587013
-182,0.011477171474822722
-181,0.0114142342507375
-180,0.011351306313309568
-179,0.011288387817882904
-178,0.01122547892326091
-177,0.011162579791802012
-176,0.011099690589519462
-175,0.011036811486183703
-174,0.010973942655428452
-173,0.010911084274860622
-172,0.010848236526173562
-171,0.010785399595264424
-170,0.010722573672355573
-169,0.010659758952119937
-168,0.010596955633811246
-167,0.010534163921397931
-166,0.010471384023702757
-165,0.010408616154546751
-164,0.01034586053289813
-163,0.010283117383027347
-162,0.010220386934666587
-161,0.010157669423175988
-160,0.010094965089715304
-159,0.010032274181422239
-158,0.009969596951596925
-157,0.009906933659893619
-156,0.009844284572519258
-155,0.009781649962439552
-154,0.009719030109592564
-153,0.00965642530111115
-152,0.009593835831552667
-151,0.009531262003138596
-150,0.009468704126002422
-149,0.009406162518448245
-148,0.009343637507218165
-147,0.009281129427771175
-146,0.00921863862457253
-145,0.009156165451394903
-144,0.009093710271631032
-143,0.009031273458619746
-142,0.008968855395984285
-141,0.008906456477985053
-140,0.008844077109886403
-139,0.00878171770833879
-138,0.008719378701776304
-137,0.008657060530831564
-136,0.008594763648767085
-135,0.008532488521925547
-134,0.008470235630198891
-133,0.008408005467517623
-132,0.008345798542360828
-131,0.008283615378288874
-130,0.008221456514498774
-129,0.008159322506404151
-128,0.008097213926240979
-127,0.008035131363699856
-126,0.007973075426587074
-125,0.007911046741515009
-124,0.007849045954624061
-123,0.007787073732337559
-122,0.0077251307621513925
-121,0.007663217753460082
-120,0.007601335438421374
-119,0.007539484572861274
-118,0.007477665937222525
-117,0.00741588033755687
-116,0.007354128606566285
-115,0.007292411604693172
-114,0.007230730221264686
-113,0.007169085375691776
-112,0.007107478018728467
-111,0.007045909133792501
-110,0.006984379738352756
-109,0.006922890885385875
-108,0.006861443664907244
-107,0.0068000392055791534
-106,0.006738678676402742
-105,0.006677363288496263
-104,0.006616094296967063
-103,0.006554873002880951
-102,0.00649370075533628
-101,0.006432578953647895
-100,0.006371509049648689
-99,0.006310492550115179
-98,0.006249531019324732
-97,0.0061886260817535736
-96,0.006127779424922952
-95,0.006066992802403784
-94,0.006006268036989722
-93,0.0059456070240482255
-92,0.0058850117350630424
-91,0.005824484221378282
-90,0.005764026618158669
-89,0.005703641148578962
-88,0.0056433301282586435
-87,0.005583095969956588
-86,0.005522941188544737
-85,0.005462868406277342
-84,0.0054028803583773466
-83,0.005342979898959492
-82,0.005283170007315033
-81,0.005223453794580086
-80,0.005163834510815995
-79,0.005104315552528551
-78,0.005044900470656423
-77,0.0049855929790621045
-76,0.004926396963558549
-75,0.004867316491510143
-74,0.004808355822047457
-73,0.0047495194169377844
-72,0.004690811952159062
-71,0.0046322383302244245
-70,0.004573803693311334
-69,0.004515513437251152
-68,0.004457373226438676
-67,0.004399389009727027
-66,0.0043415670373758266
-65,0.004283913879125274
-64,0.004226436443474916
-63,0.0041691419982491495
-62,0.004112038192536494
-61,0.004055133080096871
-60,0.003998435144332633
-59,0.003941953324928121
-58,0.003885697046264027
-57,0.003829676247719608
-56,0.0037739014159796826
-55,0.0037183836194660193
-54,0.0036631345450171948
-53,0.003608166536940473
-52,0.003553492638562309
-51,0.0034991266363999093
-50,0.0034450831070732576
-49,0.0033913774670706613
-48,0.0033380260254683935
-47,0.003285046039691191
-46,0.0032324557743785417
-45,0.0031802745633937317
-44,0.003128522874977081
-43,0.0030772223799986538
-42,0.003026396023208545
-41,0.0029760680973106336
-40,0.0029262643196007057
-39,0.002877011910801897
-38,0.0028283396756050385
-37,0.0027802780842699566
-36,0.002732859354465828
-35,0.002686117532321378
-34,0.0026400885714144523
-33,0.00259481040815684
-32,0.0025503230317201458
-31,0.002506668546302125
-30,0.0024638912231572593
-29,0.0024220375394057064
-28,0.0023811562002129896
-27,0.002341298140496224
-26,0.0023025165018947143
-25,0.0022648665803535317
-24,0.00222840573935154
-23,0.0021931932835897797
-22,0.0021592902878941737
-21,0.002126759376227794
-20,0.00209566444610848
-19,0.002066070334448475
-18,0.0020380424219208285
-17,0.002011646174461651
-16,0.001986946622453307
-15,0.0019640077804998243
-14,0.0019428920134526941
-13,0.0019236593573855529
-12,0.0019063668074045747
-11,0.0018910675873277307
-10,0.0018778104191348043
-9,0.001866638812420077
-8,0.0018575903956082266
-7,0.0018506963111832716
-6,0.0018459806964575029
-5,0.0018434602693847522
-4,0.0018431440356332404
-3,0.0018450331287289126
-2,0.001849120789832835
-1,0.0018553924879887234
0,0.0018638261758879575
1,0.0018743926707736613
2,0.001887056145427701
3,0.0019017747105532228
4,0.0019185010674726954
5,0.0019371832089691173
6,0.0019577651462536175
7,0.0019801876412969344
8,0.00200438892588743
9,0.0020303053915209286
10,0.0020578722373190044
11,0.002087024066371552
12,0.002117695423997697
13,0.002149821274262569
14,0.002183337413568912
15,0.0022181808222044535
16,0.0022542899563518363
17,0.0022916049842738725
18,0.0023300679712044666
19,0.0023696230179666737
20,0.002410216358545076
21,0.00245179642183212
22,0.002494313862592808
23,0.0025377215663959693
24,0.0025819746328935556
25,0.002627030341411276
26,0.0026728481023861406
27,0.0027193893977534647
28,0.002766617712976614
29,0.002814498463023356
30,0.002862998914238668
31,0.0029120881037448293
32,0.0029617367577122146
33,0.0030119172095970626
34,0.003062603319223953
35,0.0031137703934050296
36,0.003165395108629707
37,0.00321745543622468
38,0.00326993057027279
39,0.003322800858488267
40,0.003376047736167432
41,0.0034296536632770344
42,0.0034836020646891075
43,0.0035378772735356833
44,0.0035924644776256158
45,0.003647349668841322
46,0.003702519595420501
47,0.003757961717010289
48,0.003813664162378103
49,0.003869615689656182
50,0.003925805648994332
51,0.003982223947496596
52,0.0040388610163179395
53,0.004095707779799023
54,0.004152755626522532
55,0.004209996382175991
56,0.004267422284112839
57,0.004325025957507439
58,0.004382800393004459
59,0.004440738925768589
60,0.004498835215845795
61,0.004557083229751656
62,0.00461547722320847
63,0.0046740117249552075
64,0.004732681521562552
65,0.00479148164318576
66,0.00485040735019482
67,0.0049094541206246125
68,0.00496861763839106
69,0.005027893782223882
70,0.005087278615268238
71,0.00514676837531177
72,0.005206359465597698
73,0.005266048446183384
74,0.0053258320258119055
75,0.005385707054260829
76,0.005445670515139527
77,0.005505719519104959
78,0.005565851297470085
79,0.005626063196179012
80,0.005686352670126879
81,0.005746717277800906
82,0.005807154676224843
83,0.00586766261618553
84,0.005928238937725826
85,0.005988881565885815
86,0.006049588506679156
87,0.006110357843287525
88,0.006171187732462422
89,0.006232076401119775
90,0.006293022143117477
