arm_position_z,wrench
-0.19560231872979458,-0.053424204680193793
-0.19563425173517832,0.3036053481342611
-0.1956970779088739,0.53853285364198267
-0.1957697678956637,0.69508437202571105
-0.19585666244421773,0.7436289940768307
-0.19594092176600444,0.82016095284375268
-0.19603717376891172,0.82368529186474193
-0.19612597992041794,0.90223754619774077
-0.19621683397107015,0.92064728422150366
-0.19631766139853454,0.89915265420553858
-0.1964171313325437,0.91614026355616163
-0.19652265646352732,0.86471626173947613
-0.1966178049407633,0.89215105439443665
-0.19670809088910451,0.92836552029782227
-0.1968041637260987,0.95426940277040317
-0.19689358675576407,0.97771309257653505
-0.19698979550591303,1.0068813348279826
-0.19709127213411418,0.98116927387948016
-0.1971850074119909,1.0035562817819383
-0.19728498115950227,1.0117927220626144
-0.19737946500653303,1.0495865464444307
-0.19747821564305834,1.0347554847721832
-0.19757505716815077,1.0634125169738533
-0.19767155675747633,1.0737719735430935
-0.1977648957772181,1.0472872321596043
-0.1978389917297282,1.2183331441558432
-0.19790749146949355,1.4482708363379089
-0.19797575348607863,1.6266086537579092
-0.1980443677108984,1.8166613306323289
-0.19810993455851703,2.0238693437960147
-0.19818109389071487,2.1865944129381094
-0.19825031696176873,2.383300093465202
-0.19831746045997908,2.5908403759738161
-0.19838415369878293,2.7651961522979489
-0.19844921668085147,3.0127576222782362
