offset,error
-20,0.00078000297369016801
-19,0.00073713715146644248
-18,0.00069491133315791043
-17,0.00065344960602628684
-16,0.00061290706150724579
-15,0.0005734786850313823
-14,0.00053541068531146128
-13,0.00049901449999017252
-12,0.00046468313482018575
-11,0.00043290812131680694
-10,0.00040429265898307199
-9,0.00037955205087502751
-8,0.00035948722206759421
-7,0.00034491516386854357
-6,0.00033655012588242587
-5,0.00033485761045761738
-4,0.00033993730588218417
-3,0.00035149573347373841
-2,0.00036892446499170662
-1,0.00039144017163967611
0,0.00041822206697356162
1,0.00044850655977186432
2,0.00048163339148310719
3,0.00051705654566285952
4,0.00055433598312554027
5,0.00059312179292070907
6,0.00063313719969576587
7,0.0006741632921060353
8,0.00071602636723729486
9,0.00075858787299102324
10,0.00080173658812097905
11,0.00084538260597297969
12,0.00088945272336883488
13,0.00093388690502496207
14,0.0009786355644516697
15,0.0010236574630623253
16,0.00106891807779231
17,0.0011143883248865331
18,0.0011600435556762437
19,0.0012058627611804629
