x-position,y-position,z-position,wrench
0.04391011381811516,0.021353406299069178,-0.1544237266633098,-0.22547232858870997
0.04390900977336214,0.02135785055038862,-0.15448867437727937,-0.012290432259959315
0.04391760435185759,0.02136472291585874,-0.15456004344291804,0.14526826477811444
0.04393191902185814,0.021373123354649474,-0.15464180883658868,0.22939854865887188
0.043942186801906216,0.021381861266168443,-0.15472739492884657,0.34420819077036657
0.04394305209537163,0.021386506659911823,-0.15481213683783168,0.37948218465147193
0.04394731560011215,0.021394355921459638,-0.15490362340147237,0.45926881584193197
0.04395599282653772,0.021404027584890573,-0.1550058353585588,0.44700764689489264
0.04395744959936897,0.021408622323140513,-0.15510127907584909,0.45851502523667931
0.04394994119330742,0.0214140575141621,-0.1552059361622632,0.42464224786512222
0.04393565509276808,0.021410987516613626,-0.15530552216100432,0.45658460705226017
0.04393936734439151,0.02141282872644103,-0.15540884243907688,0.42027426359310627
0.04394368574237875,0.021421464877849062,-0.15550561627098117,0.46221066379441644
0.04396668730105675,0.021432933380208796,-0.15559979312488548,0.48640791521856086
0.0439575084898021,0.02143565477113902,-0.15570390591422198,0.41862758287193452
0.0439618899705979,0.021443961778509508,-0.15579254700995093,0.50543255570518275
0.04394231271884404,0.02143930189005818,-0.15593219105006204,0.29538032097360073
0.043956360845568414,0.02144049298139909,-0.15598783546300232,0.55916723744226604
0.043966953600586056,0.021453253071264906,-0.15607581945707538,0.60089503929435417
0.04396645926719815,0.021459740298432825,-0.15616607123023898,0.67405181008806547
0.043970449052994354,0.021466839834859853,-0.15627127114945152,0.61477230084626455
0.043973762542559795,0.021475434186927832,-0.1563700178613335,0.6300397639567723
0.04397281663739475,0.021475730882583574,-0.15647245499774473,0.6092624226499721
0.043975425230560784,0.02148036729486993,-0.15656921827575576,0.64361899216938934
0.04397366684148121,0.021485405919125823,-0.15666000254814091,0.67114511311766956
0.04396590066479645,0.02148422860512519,-0.1567441707922248,0.80151460371808791
0.043959599442641606,0.021486046599189405,-0.15681157400923704,1.0042596949304976
0.04395321159262002,0.021482902934243073,-0.1568694616092988,1.2194212660228119
0.043948865481125726,0.021484539678473427,-0.15693426516865566,1.439374626925088
0.043943847996297025,0.021483486588446808,-0.15699726188817698,1.6717758686921669
0.04393849414461823,0.02148209057040613,-0.15705903843298297,1.8946585589054197
0.043927642231194476,0.02148152930678447,-0.15712866641152679,2.0648549292559202
0.043914477768702824,0.02148247140761935,-0.15719058490729712,2.3085845623358705
0.04391730206358621,0.021481645925695923,-0.15724491279649508,2.5603958477194153
