arm_position_z,wrench
-0.19566242381167473,-0.21577946152202482
-0.19570243925339054,0.15500861637393948
-0.19576985686667486,0.3037580486846248
-0.19584481333634993,0.40278646118019895
-0.195932339202612,0.42419680035081364
-0.1960177338076801,0.45821813743305362
-0.1961053164536973,0.51780107353329508
-0.19619144797091495,0.5504518786243433
-0.19628152382532219,0.60638711237540799
-0.19636740889860307,0.64635956941426354
-0.1964635986626683,0.7192359295342885
-0.19655517394940675,0.70736275209313548
-0.19664991050398725,0.69156095397737938
-0.19674799312239666,0.71268069590702321
-0.19684323653039318,0.71686464777355063
-0.19693413375518723,0.75792533735754297
-0.19702971345161335,0.76450963129359795
-0.19712286452687872,0.77086159254770159
-0.19722223365999245,0.77803458568297779
-0.19731822709512628,0.78861356958599138
-0.19741702706499867,0.83587475537369149
-0.1975198968118747,0.81529217057655823
-0.1976190164329734,0.78709487033479775
-0.19770874228751825,0.82345747933868796
-0.197810053266668,0.8327598878151321
-0.19789498779312456,0.89957759558072525
-0.19795870655651776,1.1051252049252738
-0.19802089048423105,1.2961827055103925
-0.19808341740397328,1.5201088994594898
-0.19814581020425698,1.7327344494393475
-0.1982116939430407,1.9334742557525724
-0.19827426327375702,2.1825401651240623
-0.19833967884140197,2.3589339301555392
-0.1984074487749098,2.5272859316066243
-0.19847206530363268,2.7231808830802673
-0.19853378794658755,2.9568778112355862
-0.19859563706834418,3.163449254910665
