offset,error
-200,0.0012100597493173303
-199,0.0012052693689681992
-198,0.001200479503572074
-197,0.0011956901593477953
-196,0.0011909013426134904
-195,0.0011861130597885297
-194,0.0011813253173955582
-193,0.0011765381220625677
-192,0.0011717514805250095
-191,0.0011669653996279916
-190,0.0011621798863284739
-189,0.0011573949476975675
-188,0.0011526105909228626
-187,0.0011478268233108136
-186,0.0011430436522892166
-185,0.0011382610854096802
-184,0.0011334791303502353
-183,0.0011286977949179445
-182,0.0011239170870516243
-181,0.0011191370148246071
-180,0.0011143575864475787
-179,0.0011095788102714942
-178,0.0011048006947905684
-177,0.0011000232486453173
-176,0.0010952464806257337
-175,0.001090470399674459
-174,0.0010856950148901297
-173,0.0010809203355307397
-172,0.0010761463710171296
-171,0.0010713731309365353
-170,0.0010666006250462671
-169,0.0010618288632774711
-168,0.0010570578557389451
-167,0.0010522876127211332
-166,0.001047518144700186
-165,0.0010427494623421053
-164,0.0010379815765070514
-163,0.0010332144982537297
-162,0.0010284482388439066
-161,0.0010236828097470467
-160,0.0010189182226450889
-159,0.0010141544894373387
-158,0.0010093916222454775
-157,0.0010046296334187677
-156,0.00099986853553933911
-155,0.00099510834142765652
-154,0.00099034906414813772
-153,0.00098559071701491397
-152,0.00098083331359777597
-151,0.00097607686772826607
-150,0.00097132139350594574
-149,0.00096656690530488865
-148,0.00096181341778025858
-147,0.00095706094587519222
-146,0.00095230950482780676
-145,0.00094755911017844357
-144,0.00094280977777708684
-143,0.00093806152379106056
-142,0.00093331436471289473
-141,0.00092856831736845438
-140,0.00092382339892529779
-139,0.00091907962690130675
-138,0.00091433701917353969
-137,0.00090959559398737623
-136,0.000904855369965941
-135,0.00090011636611979568
-134,0.00089537860185694509
-133,0.0008906420969931419
-132,0.00088590687176250311
-131,0.00088117294682847147
-130,0.00087644034329511784
-129,0.00087170908271876166
-128,0.00086697918712000757
-127,0.00086225067899612967
-126,0.00085752358133385238
-125,0.00085279791762255506
-124,0.00084807371186786985
-123,0.00084335098860575095
-122,0.00083862977291697155
-121,0.00083391009044210692
-120,0.0008291919673969958
-119,0.00082447543058871645
-118,0.00081976050743209797
-117,0.00081504722596674917
-116,0.00081033561487468158
-115,0.00080562570349851489
-114,0.00080091752186027695
-113,0.00079621110068087467
-112,0.00079150647140018135
-111,0.00078680366619783744
-110,0.00078210271801476593
-109,0.00077740366057540533
-108,0.00077270652841073223
-107,0.00076801135688207628
-106,0.00076331818220577469
-105,0.00075862704147867011
-104,0.00075393797270454429
-103,0.00074925101482145205
-102,0.00074456620773006145
-101,0.00073988359232296931
-100,0.00073520321051513812
-99,0.00073052510527535364
-98,0.00072584932065888333
