-0.17931753039302853,-0.17157113770031601,[-0.17931753 -0.07168397]
-0.17934145157192655,0.20651354303862138,[-0.17934145  0.29107481]
-0.17937928151733407,0.44264084178479474,[-0.17937928  0.50760524]
-0.17943869604766507,0.57491903114343312,[-0.1794387   0.62571274]
-0.17951745628431498,0.67723798786936062,[-0.17951746  0.69882692]
-0.17959022865256721,0.77784857932461782,[-0.17959023  0.79162567]
-0.17966518901644207,0.90749220868196112,[-0.17966519  0.90410901]
-0.17975998112586691,0.89666708903381631,[-0.17975998  0.87036401]
-0.17985957421756449,0.87858181576489491,[-0.17985957  0.78881359]
-0.17994879293373026,0.89562852770222923,[-0.17994879  0.80006192]
-0.18003889153343175,0.94311758328056949,[-0.18003889  0.81974651]
-0.18012805676468141,0.96622996292747521,[-0.18012806  0.85630359]
-0.18022052665669744,0.97835941511919333,[-0.18022053  0.89004859]
-0.18030892570051416,1.0558967993884589,[-0.18030893  0.91535735]
-0.18040192289897389,1.0678871509851438,[-0.18040192  0.9237936 ]
-0.18049870004804594,1.0815983124068476,[-0.1804987   0.91254526]
-0.18058556378016283,1.1552082382178832,[-0.18058556  0.98847152]
-0.18068066970489996,1.1742568619096176,[-0.18068067  0.99409568]
-0.18078437781650125,1.1359798177132163,[-0.18078438  0.91535735]
-0.18086839917018635,1.2099813080250557,[-0.1808684   1.02221652]
-0.18097133277549413,1.1918391955487957,[-0.18097133  1.00534402]
-0.18107626539338229,1.1743862113681036,[-0.18107627  0.94910235]
-0.1811663786455617,1.1771759525574321,[-0.18116638  0.95472651]
-0.18126548998963321,1.1792918889150763,[-0.18126549  0.9575386 ]
-0.18135820360343849,1.2254546962963329,[-0.1813582   0.97722318]
-0.1814539020221361,1.2574001511545119,[-0.1814539   1.01940443]
-0.18153866304765365,1.3239173336369121,[-0.18153866  1.08970652]
-0.18164168045163578,1.2919251190449597,[-0.18164168  1.04471319]
-0.18173796177137386,1.3232860305626883,[-0.18173796  1.07002194]
-0.18183278364437269,1.3404535846356,[-0.18183278  1.07845819]
-0.18192987959973159,1.3638896106155585,[-0.18192988  1.10939111]
-0.18202853561082624,1.3675222869229031,[-0.18202854  1.10939111]
-0.18212811576291102,1.3711844505872854,[-0.18212812  1.09533069]
-0.18222861971493981,1.339627936201971,[-0.18222862  1.07002194]
-0.18232495012871977,1.3685148711312585,[-0.18232495  1.07283402]
-0.1824078710127609,1.41754005414506,[-0.18240787  1.13751194]
-0.18250632336194952,1.4033311399878863,[-0.18250632  1.11220319]
-0.18259331849553051,1.4830026207981526,[-0.18259332  1.17406903]
-0.18269339084464931,1.4680449347943809,[-0.18269339  1.16282069]
-0.18278704690749156,1.4905864896110246,[-0.18278705  1.16844486]
-0.1828680223471249,1.5880336075982038,[-0.18286802  1.29217653]
-0.18296504378751099,1.5829205117752145,[-0.18296504  1.23874695]
-0.1830339683367303,1.7122066688134678,[-0.18303397  1.38216321]
-0.18310236765063004,1.8397739002891802,[-0.18310237  1.52276738]
-0.18317453515463988,1.9650856788235453,[-0.18317454  1.65212322]
-0.1832526634625751,2.1456590488541987,[-0.18325266  1.80678782]
-0.18334696260483577,2.097724661055016,[-0.18334696  1.76741865]
-0.18343873621775358,2.1974306852359042,[-0.18343874  1.88833824]
-0.18354526601992524,2.0902545687878571,[-0.18354527  1.74492198]
-0.18363726142909512,2.1133026155520649,[-0.18363726  1.7421099 ]
-0.18370519451770589,2.31467134808122,[-0.18370519  1.95020408]
-0.18376955452703847,2.4867610882351308,[-0.18376955  2.16111034]
-0.18384012414924422,2.632871762447039,[-0.18384012  2.3382716 ]
-0.18391433086904635,2.7746251191672844,[-0.18391433  2.47606369]
-0.18398039247399789,2.9611334167077175,[-0.18398039  2.69259412]
-0.18405104595294394,3.0710545064961874,[-0.18405105  2.78539288]
