x-position,y-position,z-position,wrench
-0.05870144204093637,-0.10753309792389865,-0.19534576521670963,0.11815822575875749
-0.05870880611884135,-0.10754168731004503,-0.19539084510942667,0.38476259100861715
-0.05871700857265371,-0.10756770205718867,-0.19545134855617838,0.50833851775058136
-0.05872521097638305,-0.1075830489186752,-0.19551577604214618,0.63925220631912527
-0.05873427228582983,-0.10760381182788911,-0.19558961774307085,0.79891813258394839
-0.05874733323820871,-0.10761941068041762,-0.19567538943222074,0.73812900206050125
-0.05875381208572039,-0.10763427703534921,-0.19575398644875833,0.85687947516938134
-0.05876260517590091,-0.10765142185184355,-0.1958394376571684,0.89225797485038372
-0.05876917750961158,-0.10766529463088216,-0.19592924953066934,0.93094112514738758
-0.058772900288706256,-0.10767214950660615,-0.19601000257792148,1.0038681795073601
-0.05877646447190037,-0.10768095239129859,-0.19609584269155816,1.0407815901374378
-0.05878123523418592,-0.10769498891705354,-0.196190671790304,1.0388556494703609
-0.05878300901253944,-0.1077035323184715,-0.19628176203808095,1.105198173174309
-0.0587796386583899,-0.1077089448601348,-0.19636924369134184,1.1679399430796928
-0.05878729546085692,-0.10771936578557316,-0.19646822443597414,1.1381211848291539
-0.05878959969591634,-0.1077272967605222,-0.19656099320280543,1.1772959098416269
-0.058796326466062115,-0.10773706542157267,-0.19665980660418042,1.1492149145790371
-0.0587976891293995,-0.10774373632401422,-0.19675926832730645,1.14915752245514
-0.05879484060503554,-0.1077470586884898,-0.19685148771409433,1.2193323780177565
-0.0587999167531571,-0.10775614536702575,-0.19694923888278448,1.1945225807637163
-0.058801928594962985,-0.1077595750990257,-0.19704145450868288,1.2570586632893712
-0.05880105848068097,-0.10776641908579615,-0.19714028797588826,1.2603396395491619
-0.05880430463463534,-0.10777094422478395,-0.19723151567789426,1.2731435399381972
-0.05880152244416521,-0.10777713467326075,-0.19732972726501963,1.2663912525844947
-0.05880491492645856,-0.10778687123753157,-0.19742109882046585,1.2429173380815652
-0.05880106665914781,-0.10778814842283584,-0.1974948142706671,1.4018037817467173
-0.05879319815868187,-0.1077834662132558,-0.19756076031431777,1.6094506474009751
-0.058787193825482705,-0.10777987340853765,-0.1976224969229655,1.8043810683697477
-0.05878422891944263,-0.10777715043296655,-0.1976828482518464,1.9984383592210018
-0.05878155789933022,-0.10776684558890601,-0.1977441867474562,2.1702051513841556
-0.05877138498205253,-0.10776125926811903,-0.1978017533521353,2.4039443722079388
-0.05876301877085473,-0.10774434021304569,-0.1978393870793597,2.5509584875629909
