arm_position_x,arm_position_y,arm_position_z,wrench
-0.07011405753097162,-0.07031740760906494,-0.19339280652369564,0.22694167783312486
-0.07010991082178061,-0.07032057800653775,-0.19343541021919866,0.49712794149298056
-0.0701175484601935,-0.0703374703394191,-0.19350080593988345,0.67270813882860703
-0.07013285161832775,-0.07035296139763986,-0.19357704436369438,0.75297381500922755
-0.07014433700020724,-0.07037087006220784,-0.1936566995715031,0.83529968418858891
-0.07015146422939139,-0.07038271672982128,-0.1937343065956677,0.95403480289763443
-0.07015910976003556,-0.07040167430519743,-0.19383535984565126,0.90394413953995534
-0.07017030685960862,-0.07041686846408717,-0.1939233810127515,0.96557760947804283
-0.07017588265745808,-0.07042860577189947,-0.19401031820282869,0.97858751621401452
-0.07018012847404415,-0.07043899723014485,-0.19410258936792132,0.99638073162263974
-0.07018222484141594,-0.07045055212534315,-0.19419375341656325,1.0690025614901135
-0.07018922679785046,-0.07046156172342385,-0.19428916170471827,1.0656048176691355
-0.07019252915807729,-0.07046952447417328,-0.19438409320677547,1.0502100840893662
-0.07018953255718047,-0.07047409877056927,-0.1944665049053478,1.13234591594694
-0.07019231153738198,-0.07047955907353011,-0.19455523941299435,1.2071049438996126
-0.07019401484652674,-0.07048798108120762,-0.1946592947402095,1.1635008553026958
-0.07019186790498225,-0.07049519111124275,-0.19474725107778904,1.2345272271825356
-0.07019069550953053,-0.07050016571447795,-0.19485357304715586,1.1769116788362493
-0.0701912439093893,-0.07050674149257634,-0.19494122321119406,1.2446094265198908
-0.0701928266254882,-0.07051508708848482,-0.195045315681157,1.2254723947549648
-0.07019503721173412,-0.07052293691015377,-0.19514207806526834,1.2352245730135212
-0.0701981821077225,-0.07052921046832877,-0.1952443324978202,1.2004187457409863
-0.07019343010363836,-0.07053328779936244,-0.19533185204487738,1.2684213539060467
-0.07019402678463621,-0.07054072575037103,-0.1954336833984039,1.237101452373369
-0.07019519005084189,-0.07054369082040722,-0.1955325531783893,1.2391117112464229
-0.0701937601761499,-0.07054620301557911,-0.19562959911992256,1.2687492442030421
-0.0701953195791336,-0.07055280329333767,-0.19573426853065712,1.2400811574903732
-0.07018827549504704,-0.07055182007617138,-0.19580694202124146,1.4021354322887971
-0.0701833470535274,-0.07054902853067238,-0.19588095518217544,1.5126756749577364
-0.07017810339491466,-0.07055113504472266,-0.19594022667603092,1.7382384016603043
-0.07017225811543187,-0.07054900766712292,-0.19600067971550833,1.9615589985430621
-0.07015975164688987,-0.07054304714824595,-0.1960639902799972,2.1734245421465586
-0.07014897951832881,-0.07054030443133814,-0.19612696820660425,2.3702307281608346
-0.07013798370666195,-0.07053589709377976,-0.19618480443980083,2.5968615444399967
