arm_position_x,arm_position_y,arm_position_z,wrench
0.00022785853421300624,0.018559085378413512,-0.1894825507596167,0.14625817654628731
0.00022648327784254807,0.01856181920666727,-0.18954089684548045,0.43000496878837979
0.00022806254600671902,0.018569273365215692,-0.18961701199011857,0.56416118001777493
0.0002267325667925753,0.018577990940467238,-0.18970603181551385,0.64337398088063968
0.00022957236505006552,0.01858499065192502,-0.18979261759074598,0.71751129889203635
0.00022972766389177973,0.018590571334433557,-0.1898949676664675,0.68717694060670098
0.00022985686147050207,0.018598907254374842,-0.18998011564194042,0.81222008463839468
0.00023001781576373215,0.018606328033818804,-0.19008619295660656,0.7821972608772515
0.00023017333402404122,0.018610429202320512,-0.1901886876406815,0.72568254829342915
0.00023032036829812163,0.018618427829895128,-0.1902855909331959,0.75721150786674174
0.00023047545124076565,0.01862545953573966,-0.1903877987201151,0.69153802950517751
0.00023062292267994969,0.01863051225469397,-0.1904849901273441,0.74785431689652626
0.0002307801888716304,0.018636215619840663,-0.19058863016442013,0.70280921873601387
0.00023092156377943707,0.018642329043258087,-0.1906818102633393,0.75276314684459766
0.00023107099426705215,0.018647495074998216,-0.19078029278615583,0.75188553608711917
0.00023121455255385736,0.018652278335428974,-0.19087490522088343,0.78501261509334719
0.00023136594164231393,0.018657561392938588,-0.19097467856430245,0.79885682447220341
0.00023151145851175935,0.018662461798674396,-0.19107058180763706,0.8122111985904209
0.0002316569758812017,0.018667357770604045,-0.1911664853804958,0.85546489519526969
0.00023031763489310896,0.01867174549632198,-0.1912572304473811,0.88879388034908102
0.0002304563519647829,0.01867773269024017,-0.19134911995741144,0.95589919135547485
0.00023058771444570925,0.01868025657699314,-0.1914361376104159,1.0169415432419238
0.00023072102507950705,0.01868290095890495,-0.19152444576653324,1.0734087787156457
0.00022836758369092848,0.018685538817522118,-0.19161274175067747,1.1477716086625551
0.00022849744250603697,0.018684985316578247,-0.19169875639663203,1.2191484900137692
0.00022862079183510258,0.018688439185046157,-0.1917804728887638,1.3393776745833341
0.00022874458410047433,0.018688951288744187,-0.1918624758497065,1.4430693007830004
0.000228833318694943,0.018687195850062586,-0.1919212557699433,1.7234604026133322
0.0002289298442484523,0.018685938197730838,-0.1919851966080128,1.9258924765363383
0.00022902052701624908,0.018684299061288944,-0.1920452670449136,2.1807118159534116
0.00022911315772257347,0.018682780788454832,-0.1921066278429409,2.3996108843269339
0.00022920578868402123,0.01868125780473456,-0.19216798880996802,2.5867281319383082
