-0.18018556378231496,-0.18172007534765031,[-0.18018556 -0.12792564]
-0.18021261797126947,0.13348198589173255,[-0.18021262  0.17015522]
-0.18025009179449189,0.45065756834891124,[-0.18025009  0.44011523]
-0.18031725031593371,0.53252503956636876,[-0.18031725  0.55822274]
-0.18038532628365597,0.66029788836677838,[-0.18038533  0.62571274]
-0.18046316146713262,0.75341859174623105,[-0.18046316  0.71007525]
-0.18053237825375074,0.89092341042892398,[-0.18053238  0.84224317]
-0.18062165368365166,0.9168808199072862,[-0.18062165  0.83380692]
-0.18071172036389127,0.93980485637935818,[-0.18071172  0.84505526]
-0.18079893632859179,0.97844116863457087,[-0.18079894  0.85911567]
-0.18088469762678752,1.0503153075220859,[-0.1808847   0.91254526]
-0.1809772501733482,1.1030086233497716,[-0.18097725  0.9575386 ]
-0.18106211715987033,1.1307245435859727,[-0.18106212  0.98284735]
-0.1811554817301276,1.1463462277338088,[-0.18115548  1.01096818]
-0.18125276970377147,1.1414003971268549,[-0.18125277  0.96316276]
-0.18134603074165376,1.1792458692582815,[-0.18134603  0.9744111 ]
-0.18144644749912714,1.1924888281636747,[-0.18144645  0.99690777]
-0.18154156788364548,1.1494413667950514,[-0.18154157  0.93222985]
-0.18163862969556199,1.1773636759475836,[-0.18163863  0.9575386 ]
-0.18173672994335763,1.1747689564322719,[-0.18173673  0.93504193]
-0.18182634691990976,1.229978146212908,[-0.18182635  0.99409568]
-0.18191682330726375,1.2687193244286497,[-0.18191682  1.03065277]
-0.18201772320215459,1.2553188973859686,[-0.18201772  1.03346485]
-0.1821171802899377,1.3023705466600997,[-0.18211718  1.00253193]
-0.18220988712085695,1.3055547170613389,[-0.18220989  1.05596152]
-0.18231041076813723,1.3054217737037814,[-0.18231041  1.0419011 ]
-0.18240223168269015,1.3328649066275404,[-0.18240223  1.0587736 ]
-0.18249612132122181,1.34078402949027,[-0.18249612  1.04471319]
-0.18259203229549473,1.3678431735133243,[-0.18259203  1.06720985]
-0.18268610236635577,1.31069402798631,[-0.1826861   1.01659235]
-0.18277757084120258,1.3940610822588642,[-0.18277757  1.09251861]
-0.18285834325697045,1.4699661176044998,[-0.18285834  1.18250528]
-0.18295934431640859,1.4510400218372146,[-0.18295934  1.11501527]
-0.18305671421112654,1.4823073076869502,[-0.18305671  1.16000861]
-0.18315099765580894,1.4833122047399256,[-0.183151    1.14876028]
-0.18324577728695404,1.5227488249670933,[-0.18324578  1.18812945]
-0.18333820100865736,1.5933727320412965,[-0.1833382   1.24999528]
-0.18342777029659069,1.6111753528579158,[-0.18342777  1.2640557 ]
-0.18353084633056477,1.5843158175325249,[-0.18353085  1.23312278]
-0.18362242174122584,1.6181648419143451,[-0.18362242  1.26967987]
-0.1836955120975694,1.7563009431218546,[-0.18369551  1.43559279]
-0.1837599856810932,1.9520783639842203,[-0.18375999  1.64931114]
-0.18382914681389137,2.1121949439161583,[-0.18382915  1.81522407]
-0.18390625120424223,2.1964111534733566,[-0.18390625  1.92208324]
-0.18397515225150166,2.3913763100375123,[-0.18397515  2.15829825]
-0.18404304563213278,2.5402417424255805,[-0.18404305  2.33264743]
-0.18410898127515435,2.7463449932974782,[-0.18410898  2.53511744]
-0.18417625710218255,2.8995424704067312,[-0.18417626  2.72633912]
-0.18424661522895605,3.0669081776368992,[-0.18424662  2.9006883 ]
