x-position,y-position,z-position,wrench
-0.01608256113960857,-0.06262293155535464,-0.1130659984438141,-0.16950206801002266
-0.01608332354426408,-0.06263811740665902,-0.11312599219308364,0.092829228098878891
-0.016087565111238742,-0.06266090256777787,-0.11320183707447158,0.23533217309479726
-0.0160913933452912,-0.06267058761477814,-0.11328647714989998,0.34424493953024971
-0.016095166466639024,-0.06267624116808576,-0.1133662289235613,0.468968266222622
-0.01610157703114913,-0.06269029423035356,-0.1134633398283911,0.49381784079504165
-0.016104340372349427,-0.06269468452643608,-0.1135543557033699,0.53845310838043825
-0.016106427872110887,-0.0626972929016883,-0.11363731001650668,0.67730581074483587
-0.016112757433026117,-0.06270783939425786,-0.11373799643668579,0.61911373273260073
-0.016114138625455653,-0.06271451539767689,-0.11383553684434916,0.67006972375755869
-0.0161185997332793,-0.06271715107467218,-0.1139275699152691,0.75614576055574112
-0.016121041270076464,-0.0627254993093398,-0.1140241837550618,0.73005706716879448
-0.016120682749649642,-0.06272333633696164,-0.1141131936622765,0.79728432997122878
-0.01612484561103292,-0.06272371089503354,-0.11420944319446043,0.86281618286496009
-0.01612515481379279,-0.06272267808135429,-0.11430085598024584,0.917145510339058
-0.01612511267749061,-0.0627305425200977,-0.11439951212584976,0.95821160978521258
-0.016127811361015276,-0.06272441793711964,-0.11448887501826108,0.99725222370841493
-0.016128574041719964,-0.06272529437921533,-0.11458359108094765,1.0314233690654737
-0.01612943220405535,-0.06273573979840191,-0.11468495080156141,1.0666517566047085
-0.016129170155202124,-0.06273477529585432,-0.11477929419766705,1.0496104959843084
-0.01613167138682544,-0.06273811244746982,-0.11487385712714696,1.1247219668779724
-0.01613050651912212,-0.06273988423144716,-0.11496828470630951,1.1468874104831865
-0.01613024651122483,-0.06273852588760047,-0.1150568367184755,1.212877629592729
-0.016126589234929913,-0.0627320424822724,-0.11513525417510763,1.3643104108723778
-0.016124573141836008,-0.0627303828988277,-0.1152122852322406,1.5000123545335911
-0.016123816884073775,-0.0627263827940235,-0.11529188669138449,1.5753133834781399
-0.01612236715948523,-0.06271944563127782,-0.11536722015983439,1.7578140736511552
-0.016116326247504916,-0.06271712161873173,-0.115442158716908,1.9218451436715283
-0.01611243326583859,-0.06271292203040375,-0.11551334394013955,2.0735420684813257
-0.016111924892103002,-0.06270760369918271,-0.11558910821058696,2.2256829841012071
-0.016111402336593462,-0.06270246555319924,-0.11566476178394312,2.3864692044367124
-0.016108356823889176,-0.06269771919865472,-0.11573608381990069,2.5877941734551015
