arm_position_z,wrench
-0.19060403043010235,-0.055382366718147336
-0.19064010837009598,0.3084955449068425
-0.19070295693912154,0.51873537147444859
-0.19078155664241717,0.60310659139475509
-0.1908653393072137,0.69589921835843926
-0.19095887545234716,0.73740619251346884
-0.19104073730137902,0.81648103472595768
-0.19113842349726404,0.80328649828311638
-0.19122145554669806,0.90855891109415088
-0.19132461070104728,0.86022407656356348
-0.19141201321558843,0.94031544214603902
-0.19151398926906577,0.92892178484362342
-0.1916044186797437,0.96789400591254648
-0.19169973717486194,0.96396458682638109
-0.19179663297990718,0.9790333179541868
-0.1918953292045179,0.97959869656303378
-0.1919993237842158,0.97981450585273699
-0.19209674896599066,0.94257126734219276
-0.19220428074078266,0.91097712105548478
-0.19230072544980212,0.92940367668128276
-0.19239494975001367,0.93954648429307097
-0.19249416429386676,0.96412251603622745
-0.19259185706292473,0.94090815622705026
-0.1926906793410632,0.96394480964366669
-0.19276990337572802,1.0446801388503153
-0.19283308038472882,1.2734443697628677
-0.1929013274382373,1.4583338914251631
-0.19296951586293445,1.648028248040611
-0.19303429428802815,1.8343991840690463
-0.19310235732313863,2.0445460140886413
-0.1931722372475242,2.2613619592331675
-0.19323996324211742,2.4516914908962288
-0.1933100150112488,2.5955067891842685
-0.19337907985806446,2.8360717850443895
-0.1934416585663195,3.0451748357021318
