arm_position_z,wrench
-0.18970610585113892,-0.17135374644047377
-0.18974957088096484,0.1312825811263463
-0.18982063378493952,0.28709800080494896
-0.18989701398130598,0.36635812704117815
-0.18997413685392028,0.46431131835008854
-0.19006461930729668,0.51265432922951792
-0.19014461129427027,0.6278873835016141
-0.19023785634892454,0.67173009574868048
-0.1903327200733389,0.67765811236497897
-0.1904238040053372,0.70688584574157531
-0.19051693299854985,0.7345694796225658
-0.19061159860823426,0.77547535082073782
-0.1907062685139052,0.75175472243757202
-0.19080689924103286,0.76099305278574758
-0.19090242618645537,0.80964294050690189
-0.19100492653888235,0.75988143800758645
-0.1911027670957258,0.77816205134134908
-0.19120254643508236,0.74715340211865877
-0.19129137053797035,0.81841118627836984
-0.19139274858012398,0.79576656192583839
-0.19149061714606314,0.84195231586635588
-0.19158543725414676,0.85139293621362033
-0.1916830990551376,0.84073114669424254
-0.1917822765451765,0.84207668639260513
-0.1918734344965676,0.90069867924690583
-0.1919689448086261,0.90191480184076989
-0.1920542896506416,0.99759687627773352
-0.19211214107190416,1.2399781427718655
-0.1921812522998816,1.4085735046769752
-0.19224914756533282,1.5768703322141575
-0.19231868734394503,1.764115844016807
-0.19238558432556702,1.9745412118605026
-0.19245282257002677,2.1492757078808613
-0.19252064724728207,2.3848976240689197
-0.19259253328376594,2.5360662872712525
-0.19266126780785364,2.7279133402228859
-0.19273437601853907,2.8881845656388654
-0.19280404114414365,3.0856913174813094
