arm_position_z,wrench
-0.19194405131743075,-0.56743468563490129
-0.19197997173092857,-0.24533222769827676
-0.19203405362894838,-0.0063585595792721716
-0.19211369962061753,0.071145920690816128
-0.19218949009188327,0.13289756055399782
-0.1922725710528014,0.24563469322488746
-0.1923624037307149,0.23746180065453251
-0.19245341961813203,0.27085336878791594
-0.1925456529171229,0.27296922124932582
-0.19263037582130024,0.37926271605312245
-0.19272401383322607,0.35947621908465754
-0.19281604788397266,0.38274890018139984
-0.19291025164083067,0.39271111235314271
-0.1930001770027538,0.44081289076667218
-0.19308721670953788,0.4498864788904326
-0.19318262273815892,0.51996886896022143
-0.19326926317870904,0.56137963462184137
-0.19335993305058766,0.59693774854366422
-0.19345692340428236,0.61393897584854795
-0.19354574807048386,0.67048758367364636
-0.1936455270584593,0.60593112980421204
-0.19373893527691724,0.67817286392862419
-0.193836432530868,0.66077164715414305
-0.19392732191512974,0.68962800084147546
-0.19400268094599052,0.8221845671073138
-0.1940681008224463,0.97823701578296551
-0.19413288626834466,1.1713892217793098
-0.1942027808814195,1.3484609040272939
-0.1942636912185704,1.5283383478726733
-0.19432856733883894,1.7317946798129396
-0.19439292131297242,1.9802546682618281
-0.1944582402973456,2.1413845748890155
-0.19452170822737366,2.3293515994538403
-0.1945889172828897,2.5469577516703863
-0.1946559465435656,2.7092637564493431
-0.1947202641064491,2.9049170291277093
-0.19478798724955065,3.0998504533966358
