z-position,wrench
-0.18128883043424626,-0.15892511068440096
-0.18131553072321124,0.20952443050988376
-0.18135569944660423,0.45090169758558596
-0.18141306744488517,0.62037700746289404
-0.18148004974838639,0.74883891816459935
-0.18155476713400542,0.84809375081411043
-0.181637312168431,0.91414118564766111
-0.18171822017383904,0.99137488544028218
-0.18181458593623515,0.98095985998374058
-0.18189359577276112,1.0678881448296031
-0.1819771204121352,1.1418060153961134
-0.1820670806638508,1.2027104204196997
-0.18216060320790686,1.1561358675735049
-0.18225316470194286,1.1965918672133355
-0.18235659877308408,1.1574660458138135
-0.182447924576508,1.1612313735474138
-0.18253701548341653,1.2641122673266612
-0.1826304058695966,1.2572097695169804
-0.18272709172789134,1.263588774741369
-0.18280772428701755,1.3551263043692776
-0.18290417633392367,1.3395622130927758
-0.1829970738033435,1.3610457146126307
-0.18309043169552194,1.4177555619045799
-0.18319109984288992,1.3986320451033352
-0.18328207388918813,1.4166536607456615
-0.183379239020454,1.4301025591279575
-0.18347054690805376,1.4670879896814328
-0.18357073827340586,1.4480261481973915
-0.18365430608167196,1.5223253563312729
-0.18372951834199508,1.6416154360901261
-0.18380010175739872,1.7789615583709903
-0.18387179407242785,1.9195989923297907
-0.18394491261477217,2.0876334751979999
-0.1840136034968429,2.2178544654502321
-0.1840806739144594,2.4025005357079174
-0.18414895151583346,2.5607754815786179
-0.18421982422339478,2.706831393572747
-0.18428815496199139,2.9023373142165081
-0.18435197037571316,3.0879981053866965
