offset,error
-20,0.00094270683877118616
-19,0.00089940010051104834
-18,0.00085614310063277497
-17,0.00081294513095777525
-16,0.0007698175164661756
-15,0.00072677421073533805
-14,0.00068383261026152111
-13,0.00064101468620059361
-12,0.00059834858525027528
-11,0.00055587093841488538
-10,0.00051363026218639927
-9,0.00047169208708887849
-8,0.00043014688965203039
-7,0.00038912269996805785
-6,0.00034880572254446278
-5,0.00030947502872934375
-4,0.00027156232349416547
-3,0.00023575587855593759
-2,0.00020317594965862576
-1,0.00017563146511982871
0,0.00015582057667013358
1,0.00014691063837880816
2,0.00015085017525061256
3,0.00016673467301432494
4,0.00019161944282293842
5,0.00022250768742934892
6,0.00025724816373669446
7,0.00029448261088281741
8,0.00033337811937545842
9,0.00037341746827913982
10,0.00041427042794981963
11,0.00045571939169324207
12,0.00049761647654806955
13,0.00053985828407070104
14,0.00058237064288027974
15,0.00062509911638236322
16,0.00066800292992503032
17,0.00071105098254971278
18,0.00075421916384864709
19,0.00079748850862964183
