arm_position_z,wrench
-0.18710240806880063,-0.26566851164450922
-0.18715491662406153,0.015731539195012703
-0.18722831365057163,0.12300701864935196
-0.1873030384295514,0.23624946847270295
-0.1873922937312531,0.27385531915598155
-0.18747591112118875,0.35522702832844544
-0.1875680025969516,0.40765128556899632
-0.18765998161121297,0.44756214076549972
-0.18775425272762128,0.4748221697663017
-0.18784766575650907,0.48545520167871964
-0.1879415190597591,0.52286170327617321
-0.1880337580945308,0.57799171189532317
-0.18813186909223314,0.58133488835153257
-0.18822302344378578,0.61190546602857154
-0.188322978952776,0.59765062752150722
-0.18842056107329852,0.62617497198471694
-0.18851423174766102,0.64618955723109728
-0.18861204023900593,0.65954465230986137
-0.18870443101917833,0.68568365923867713
-0.1887987806236777,0.71497791011605127
-0.18889421576161472,0.72250885949008814
-0.1889928044853764,0.73842255553787606
-0.1890953129504625,0.71709205760948302
-0.1891950060852165,0.70898082391671757
-0.18929297988894372,0.71582210513931566
-0.18939214158474077,0.74237505670803683
-0.1894848066366938,0.76676144922942102
-0.18954921831377566,0.99780866560414139
-0.18961450427616774,1.1709214451171848
-0.1896770978410472,1.4009930331398535
-0.18973956933541797,1.5622365188292804
-0.18980040373987572,1.8406753083798313
-0.18986884984789118,1.9999969523737509
-0.18992818967212388,2.2170895427331345
-0.18999382124148687,2.4176015296178157
-0.1900671555073591,2.6040176175755647
-0.19013475190745394,2.7666971762671499
-0.1902024494630733,2.9945897319529755
-0.19026689233445382,3.2082038952112506
