joint_3_position,joint_5_position,joint_0_position,joint_2_position,arm_position_y,joint_4_position,arm_position_z,joint_1_position,arm_position_x
1.698069162337678,0.50031999052772558,0.25689670906107831,0.19681182183000001,0.09193426523450944,0.21260639363502531,[ 0.04045206  0.09240959 -0.17979543],-0.50346812426931842,0.04043732653653639
1.6552924138668352,0.4900459344892073,0.17485039500531713,0.19205962269000001,0.08774143417849867,0.14948033074339184,[ 0.0272088   0.08825112 -0.17971191],-0.49219293427295069,0.027094235639416812
1.6137738050568995,0.4757197597999776,0.090294192765432962,0.18844556617000002,0.08382516389650453,0.078702623864893698,[ 0.01397313  0.0843835  -0.17951315],-0.47870904267455466,0.013847267899131963
1.5730939560209016,0.45794170928891997,0.0042783940123203787,0.18594502276000002,0.07968675827747439,0.0046456409920249755,[ 0.0006283   0.08034734 -0.17944412],-0.46013587011204471,0.0006462313107378901
1.5355594561371719,0.4417239252681644,-0.082841755541806311,0.18454762214000001,0.07579712358285613,-0.072827254374979764,[-0.01291543  0.07619597 -0.17941846],-0.43967835072822403,-0.012668908985029665
1.5022187551231325,0.42371674771484352,-0.16789221268564083,0.18441669685000001,0.07151063425085782,-0.15071005924128081,[-0.02624038  0.07203009 -0.1793979 ],-0.41335155435999266,-0.025860130281541813
1.4747493725266598,0.40493676774762244,-0.25040189071385549,0.18542650676000003,0.06732718181215715,-0.22654331661110025,[-0.03939974  0.06789529 -0.17948439],-0.38520991576631852,-0.03904436245660699
1.4504253390824549,0.38551048077125177,-0.32969118913351853,0.18753168172000001,0.06325539726619682,-0.3012834819827962,[-0.05259512  0.06383978 -0.17961308],-0.35599481730312721,-0.052236245026402076
1.4330210737732394,0.36548228761178908,-0.40504189378732708,0.19100055376000002,0.0593339449494593,-0.37438400935730687,[-0.06582638  0.05989541 -0.17987841],-0.3260846728812557,-0.06554926107917994
1.421278436938106,0.34538582985903099,-0.47547321760025463,0.19549479119000002,0.05540098853279983,-0.44229234974073073,[-0.07904729  0.05591145 -0.18018573],-0.29584245094579253,-0.0788698448191953
1.4663617747872788,0.25554301190796969,-0.45258303736105315,0.19010352108000003,0.039555394675679145,-0.42917524576324845,[-0.07487083  0.03999579 -0.18084372],-0.21597394756056265,-0.07464564579818797
1.4734912328657526,0.26335245991832151,-0.37978855728861294,0.18553928399000003,0.04347690776415038,-0.36823536686786196,[-0.0614444   0.04396013 -0.18055868],-0.2443549908733377,-0.06112585964948886
1.485233869700886,0.28467285125753139,-0.30541091697695666,0.18192263489000002,0.04767262162492006,-0.29581802199217855,[-0.04828343  0.04802222 -0.18029259],-0.27455859914442976,-0.04811693917528292
1.5028478249535859,0.30309637710063442,-0.22497865409190843,0.17977597865000003,0.0516699877866596,-0.21984812812259369,[-0.03513486  0.05203165 -0.18013496],-0.30241449662175757,-0.03491949153796499
1.5248652690194611,0.32272959070623952,-0.14145729805717033,0.17861709539000001,0.05566574771116184,-0.14155541375699629,[-0.02192169  0.05602351 -0.18002333],-0.3291737660309455,-0.021678071434992306
1.5521249616724493,0.34170854271361578,-0.055626844893039144,0.17879857599000001,0.05971136948558952,-0.060256696396559242,[-0.00864283  0.06004182 -0.179995  ],-0.35387106576271549,-0.008437164833547332
1.5827396934211899,0.36174973418137152,0.030836872366778467,0.18016356936000003,6.8982734389788e-310,0.019539019466457985,[ 0.00491435  0.06415387 -0.18008059],-0.37691570065940144,6.8982734389788e-310
1.6167094642656827,0.381539182355283,0.11592594317498411,0.18281318612000003,0.06772911911589807,0.09673864183393184,[ 0.01814651  0.06826975 -0.18019087],-0.39414511770179628,0.01795198689607935
1.6527761345450209,0.40301456074714254,0.20021184976427042,0.18655168648000001,0.07196935340078638,0.17257189920375129,[ 0.03145142  0.07250014 -0.18022209],-0.41081849797724701,0.03126819231613109
1.6903106344287508,0.42267205395853757,0.28061322171782177,0.19130388562000003,0.07605243512136868,0.24362287908178032,[ 0.04456415  0.07655016 -0.18059904],-0.42336793889786184,0.04447052350732675
1.6758420283283186,0.348906171486357,0.30388181586786023,0.18712723924000002,0.06024997181065491,0.27969491501985655,[ 0.04860034  0.06086257 -0.18144122],-0.33930599156192803,0.048457613574527304
1.645227296579578,0.33372509980453458,0.22590538203681534,0.18236855865000001,0.05647544316961731,0.2124697571352599,[ 0.03540889  0.05678286 -0.18129353],-0.32649397772358962,0.035393480128258235
1.615241634661291,0.31461086612622419,0.14329530848123578,0.17852246622000001,0.05246715571714813,0.1370464092647368,[ 0.02223273  0.05280748 -0.18108469],-0.30977426105089351,0.02215379775782551
1.5877722520648183,0.29556406536410484,0.057974555686803396,0.17592340477000001,0.04841735063606078,0.059436877397966596,[ 0.00897864  0.04876574 -0.18105143],-0.28978782837240052,0.008867434601554714
1.5636579085640983,0.27464702400638391,-0.02796401573756695,0.17451822641,0.04433832946459626,-0.021588566962939589,[-0.00449884  0.04469052 -0.18096681],-0.26704438005780934,-0.004334277353805225
1.5435276739895838,0.25347782351626652,-0.1141574373467867,0.17442878240000001,0.04017362317904505,-0.10370710332196931,[-0.01786333  0.0405074  -0.18093154],-0.24177559809334673,0.0
1.5282203081152135,0.23113496566207323,-0.19862096679218016,0.17558118421000002,0.036088587589553106,-0.18418600168381372,[-0.03113236  0.03641029 -0.18098324],-0.21486959675954853,-0.03092979455998
1.5175261209975028,0.21117462125735362,-0.27949342545105921,0.17793006169000003,0.03193938645329019,-0.26097571455199126,[-0.0442902   0.03225916 -0.18113975],-0.18701369928222072,-0.04412331086934332
1.5116548025799361,0.18675922405898596,-0.35665897233031052,0.18149485919000002,0.02782285174778492,-0.33831197341923053,[-0.05745534  0.02814807 -0.1812868 ],-0.15911918814052181,-0.05731321418808999
1.5103966629190289,0.16318910590992322,-0.42953840246436725,0.18616539206000002,0.023800549416616436,-0.41127586429397572,[-0.07071552  0.02413882 -0.18156848],-0.13219774134097514,-0.07054155447131198
1.5512862018985112,0.068391544781082531,-0.40381397926032536,0.18383207006000002,0.008024196122266803,-0.39078038932915971,[-0.06649936  0.00829714 -0.18234051],-0.045054423588225791,-0.06615009073391762
1.546463333198367,0.078591044991435127,-0.33087276726327491,0.17902672303000003,0.01201983210469876,-0.32656123443940266,[-0.05313012  0.01226016 -0.18216289],-0.069504595868020588,-0.0529950592529106
1.5460439533113981,0.10066791372783451,-0.25300445169246916,0.17523377849000002,0.016068908580536907,-0.25086461356934864,[-0.03992054  0.01633029 -0.18194613],-0.095213573606313981,-0.03978450801465315
1.5498183722941195,0.1177473018146056,-0.1712516014859285,0.17277860523000002,6.8982734389788e-310,-0.17434817370070202,[-0.02675662  0.02031258 -0.18181975],-0.1206136420296384,6.8982734389788e-310
1.5582059700335005,0.13756524163641629,-0.086703121978918565,0.17156787037000001,0.0240182444480068,-0.092776183340734064,[-0.01350847  0.02430009 -0.18170427],-0.14599054225434013,-0.013297975230278281
1.570787366642572,0.16004842488075752,-0.00074910508879977745,0.17172601775000002,0.02806208604172014,-0.0095645549835808308,[ -7.26022690e-05   2.83894182e-02  -1.81699200e-01],-0.17066467378748745,-3.430549843159915e-05
1.5875625621213338,0.18171482072369308,0.084818775157607787,0.17314804788000002,0.03222805191276696,0.073647073373572403,[ 0.01333214  0.03249295 -0.18184275],-0.19457425476608653,0.013182842584467069
1.6081121765828172,0.20494106721837851,0.16875715876755398,0.17588710865000001,0.03638023150512068,0.15494579073400946,[ 0.02653923  0.03671607 -0.18189889],-0.21629057960840584,0.026384307200958957
1.6309683804226305,0.22803452707344321,0.25064901816583068,0.17966579400000002,0.04053386417212937,0.23310186859984142,[ 0.03965741  0.04076201 -0.18209465],-0.2358754301774392,0.03966270419520919
1.656340863584258,0.25051308243712267,0.32854822466813333,0.18458132568000002,0.04464602757638692,0.30620239597435206,[ 0.05286444  0.04493805 -0.18231617],-0.25270326511037439,0.0528989447257815
1.6313877603095994,0.17029499533238998,0.35058118155829582,0.18331744293000002,0.028931565554614996,0.34077143041500846,[ 0.05688288  0.02919354 -0.1831183 ],-0.16379916426230184,0.05687959506658028
1.6118865955655386,0.15196614653772067,0.27510691317849972,0.17850561445000002,0.024897640070335254,0.27149672503393019,[ 0.04383028  0.02519903 -0.1829072 ],-0.14495569604919406,0.04379570463349573
1.5955307799737459,0.13307516450535536,0.19465920482770299,0.17466081831000002,0.020838489567797287,0.19429710266645633,[ 0.03063333  0.02118645 -0.18282336],-0.12410431728878787,0.030520966628440695
1.5823203135342208,0.11222430854816884,0.11089844407386396,0.17206305315000001,0.016803890484879506,0.11559447880156261,[ 0.01734392  0.01711992 -0.18272726],-0.10163116462479455,0.017179280211738937
1.5728842660774174,0.089339438676547422,0.025770759601287187,0.17065009705,0.012748523983967187,0.034978943939952753,[ 0.0040576   0.01302113 -0.18261888],-0.077737029111943912,0.0038993821581529294
1.5678517074337885,0.068044158620231804,-0.059403261268534929,0.17065009705,0.008658154286041745,-0.047686138418138721,[-0.0094719   0.00890077 -0.18256495],-0.052761710996701849,-0.009297489804993288
1.5670129476598507,0.04621398945846289,-0.14366599965919855,0.17191138722000002,0.004593423259550711,-0.12939476527787211,[-0.02272543  0.00479354 -0.18267044],-0.027755501949962888,-0.022499560814998546
1.5699486068686337,0.02130264442293367,-0.22646914153663375,0.17438211596000003,0.0005733048404017513,-0.21233312063549445,[-0.03596112  0.00061633 -0.18279329],-0.0034057251975330087,-0.03578043441071485
1.5772877548905921,-0.0032907719182169448,-0.30553448070294426,0.17814006067000002,-0.0034243655815824133,-0.29035256200156095,[-0.04914054 -0.00359768 -0.18293896],0.019901482616876562,-0.04901979641615849
1.587981942008303,-0.027283945430484374,-0.3786147018917308,0.18294411141000003,-0.007504238892550352,-0.36399963537513336,[-0.06227226 -0.00776432 -0.18315047],0.042374635280869884,-0.061929602372822946
1.6198548134179507,-0.12334479725262071,-0.35552373059779951,0.18360262673000002,-0.023341543473252853,-0.33995161141641583,[-0.05812004 -0.02367796 -0.18406357],0.1317343773685217,-0.05808373946008398
1.6032893078826731,-0.11097054189913325,-0.27933124806070053,0.17879987228000002,-0.019424017318232182,-0.27258981703205365,[-0.04481095 -0.01972588 -0.18389625],0.11273645449792939,-0.04475483126921163
1.58924008166921,-0.09026001133209452,-0.19948591287409331,0.17517674173000003,-0.01542822881352776,-0.19661992316246882,[-0.03164551 -0.01574798 -0.18378744],0.091498939093811987,-0.031508075962187625
1.5787555844949839,-0.069854826989693655,-0.1165514845377963,0.17264638365000001,-0.01142058858648627,-0.11737075329851333,[-0.01839364 -0.01172713 -0.18369376],0.068770936244969258,-0.01820880014587896
1.5718358163599946,-0.050712101663484083,-0.031987559565037918,0.17126713109000002,-0.0073823044113396795,-0.037575037435496124,[-0.00504874 -0.00762649 -0.18351289],0.044822741601999054,-0.00492178709624221
1.5697389169251494,-0.031607070089909629,0.052437356215984422,0.17134620478000001,-0.0033221106783108178,0.044270225924002704,[ 0.00844097 -0.00347998 -0.18350678],0.020156332801725969,0.008236380512198386
1.5714164364730254,-0.0094945867936361422,0.13656108541491199,0.17269693896000002,0.0007043665197521443,0.12543230678467432,[ 0.02163174  0.00075451 -0.18363813],-0.0042320576150750317,0.021488415622320428
1.5774974448340766,0.01586955276865358,0.21873868592953502,0.17524155623000001,6.8982734389788e-310,0.20891720814135845,[ 0.03483701  0.00496191 -0.18365474],-0.028103024929302989,6.8982734389788e-310
1.5869334922908804,0.039438423402059705,0.29707808820566844,0.17905783399000003,0.008842535247037648,0.28639010350836319,[ 0.04801667  0.00907825 -0.18385378],-0.051132214360240479,0.047880322285418615
1.5999342687869209,0.063750773124362337,0.37198859708564619,0.18383336635000003,0.013033266671078795,0.36044708638123191,[ 0.06119664  0.01323098 -0.18398295],-0.073273289510642145,0.06107961832484067
1.5653354281119745,-0.017943406699218734,0.39296353957203994,0.18556391350000001,-0.002278792572308972,0.38941402433150529,[ 0.06520978 -0.00243043 -0.18486043],0.012673004646602421,0.06511131641750946
1.5582059700335005,-0.036547446716417811,0.31960529999978132,0.18086615854000002,-0.006468301229756789,0.32177895694761222,[ 0.05202381 -0.00672283 -0.1846748 ],0.036999613200409627,0.05186855481667923
1.5552703108247172,-0.055542723740504729,0.24270232603825367,0.17727154637,-0.01054753160936355,0.24580906307802738,[ 0.03890404 -0.01080294 -0.18455592],0.061704635665053832,0.038748126179379574
1.5561090705986551,-0.074901577800684516,0.16196115383823642,0.17480729908000001,-0.014629037086124444,0.1688827137100844,[ 0.02568954 -0.01495294 -0.18448922],0.086965694896642201,0.025507839581624326
1.5617706990727374,-0.096724624050478575,0.078934052707448715,0.17354341633000001,-0.01866645437232861,0.088267178848474528,[ 0.01249993 -0.01898231 -0.18447397],0.11196418121050694,0.012287400563393539
1.5716261264165099,-0.12125019163688604,-0.0051047264298624013,0.17360304567000001,-0.02276740526911152,0.0065585519887411412,[-0.00094497 -0.0231114  -0.18441863],0.13667692640802537,-0.0009040962219531949
