x-position,y-position,z-position,wrench
-0.008561357835352128,0.05987228292710715,-0.1779481892031887,-0.31379265703210796
-0.008560299171222585,0.059882794885466106,-0.1779788647867566,0.056480030706078294
-0.008565159121215608,0.059898208590029006,-0.1780473768661937,0.17608598546731985
-0.0085701616216379,0.059910176810328064,-0.17812401850555215,0.31721548104536934
-0.008575764158767214,0.05992262460207887,-0.17820718173496428,0.42899175972570858
-0.008578857142935258,0.059932904016676176,-0.17829249626386423,0.47944497938367553
-0.00858338072912329,0.05994459983256666,-0.1783814372434424,0.52409590052514898
-0.008587759595592008,0.05995672614777465,-0.17847310881163142,0.54736924215949556
-0.008594456752132024,0.05997038322546358,-0.1785777094224953,0.56255582613824684
-0.00859579230241546,0.05997458644959256,-0.17865836335950236,0.63522963539782196
-0.008600720503023029,0.05998255385837279,-0.17875537234650238,0.65486539352540496
-0.008605414923457406,0.059991837743477584,-0.1788478418959585,0.6544870866815774
-0.008608875780783605,0.060000732827273494,-0.1789432360686148,0.69127029360769832
-0.008611023920843121,0.060009459270750305,-0.1790429187658052,0.68896991587534395
-0.008614870990616951,0.06001183571126578,-0.17914594671651896,0.67995954140492154
-0.008618085559055425,0.060014257374783296,-0.17923666882482586,0.7501178982029052
-0.008623902080060381,0.06002224240348717,-0.17932963611757274,0.75794508241099057
-0.00862747983154579,0.060031845177783295,-0.17942750939777394,0.7447418612629767
-0.00862808131630129,0.060037007371868775,-0.17952153503888413,0.79742210022744775
-0.008635541380665763,0.06004142758122814,-0.17962251193465112,0.79342790574177302
-0.008637679979939566,0.06004139247574153,-0.1797195609440988,0.78737310706327901
-0.00863987806121217,0.060041737554656735,-0.17981784291226072,0.80700518742102256
-0.008640643300608514,0.060040820546748405,-0.1799124407115435,0.8429080743657692
-0.008645025730389728,0.06004282480473494,-0.18000191119760098,0.89322111678430638
-0.008647891304409077,0.06004455738793355,-0.18008600488279142,0.98218277049437086
-0.008651027332762207,0.060038899928717526,-0.18014792466234775,1.2040757581355466
-0.008653058776530081,0.06003609386492313,-0.1802185830684611,1.3781278198602596
-0.008655112722372365,0.060032450102181265,-0.18028671575721555,1.5795321725998488
-0.008656891928644127,0.060027973654095075,-0.1803524646583461,1.7829617981866168
-0.008657425820404107,0.06002347899928758,-0.18041821132965405,1.977041958953587
-0.008660727514946866,0.0600150058140065,-0.18048657659165612,2.1822801020620801
-0.00866159291184391,0.059998729886223484,-0.1805589498958772,2.3427790527479027
-0.008663761501619866,0.05998302372024216,-0.18063249489480335,2.4803508425520482
-0.008664327432629243,0.059967671207920736,-0.18069909105130424,2.7098387544900548
