arm_position_z,wrench
-0.18412378633067458,-0.93937038471127343
-0.18414703464862478,-0.53129519928516866
-0.18418729440234707,-0.21339047716705228
-0.18426422282552685,-0.13506249812960669
-0.1843303901813361,0.021077925833276293
-0.18441904833147674,0.0036023276150272676
-0.18450201832395258,0.080182472316517969
-0.18459110963571845,0.087624426218547255
-0.18467736393412504,0.14399994116676812
-0.18476648772762977,0.17516410585292874
-0.18485767527657462,0.19866406945113274
-0.18494866958102707,0.2112115063689502
-0.18503429821385867,0.30571805976928784
-0.18512691429987793,0.29924898558398622
-0.18521501065668572,0.3797887203544037
-0.1853049711650098,0.43722871685904929
-0.18540121618750358,0.42417255274301269
-0.18549430566365652,0.44980500869967105
-0.185590556342077,0.47704234376019816
-0.1856872276653184,0.42835429242779977
-0.18578661033242252,0.44683946681740561
-0.18587423483853438,0.50686715560807682
-0.18596432028875695,0.57382992925327991
-0.18603326145106222,0.69958156965220131
-0.1861033275878247,0.88366744442133893
-0.18617438419286805,1.0812648331557244
-0.18624306130740775,1.2442537331793633
-0.18631185864397343,1.3819872092866894
-0.18638830700465128,1.5536460166081958
-0.18646960655766912,1.682662684067473
-0.18654480963247574,1.8628122867561099
-0.18662127984151106,2.0119969586864079
-0.18669117550778874,2.2008164602748357
-0.1867578857245429,2.3872610936168863
-0.1868263165582971,2.5544401830865877
-0.18689276707345048,2.7807122080891307
-0.18696394180623654,2.9436672792625225
-0.18703472521718859,3.1110910350382852
