arm_position_z,wrench
-0.18185761549108875,-0.34584762033271538
-0.18189122097426647,0.017355001691984603
-0.18193017919182133,0.28770183676325017
-0.18199872308460033,0.39443230603503371
-0.18207002174633966,0.54079166255951816
-0.1821596147939545,0.5652014290354932
-0.1822450584582981,0.61226497362278298
-0.1823314997003065,0.68881333586744409
-0.18242696518688822,0.64875148641679869
-0.1825257269392519,0.6373923368757084
-0.18261746037736826,0.71979822690192674
-0.18270323221686438,0.74722285450155546
-0.18280731244697218,0.70909627733666269
-0.18289864531417935,0.72540910335059783
-0.1829905219239077,0.78353871198870528
-0.18308419274851667,0.7990683301763577
-0.1831799075158412,0.7957952987536635
-0.18327092499423048,0.83394567789169782
-0.18336712374117634,0.86277866649781609
-0.18346355490787253,0.8648099964576953
-0.183556281112637,0.9031260655596125
-0.18365446672197003,0.89927477411349843
-0.1837447729991524,0.93901656363194841
-0.1838420425893251,0.95174265513717615
-0.1839466274537459,0.93560357049862231
-0.1840408872448429,0.96904204074458078
-0.18413668842978972,0.97377915383879499
-0.18422783908851376,0.97907419362659709
-0.18429319748822112,1.1758825718351897
-0.18436373141722115,1.3118165230961181
-0.1844378833298312,1.4842001423350621
-0.18451069232611805,1.6653916861622315
-0.1845811528192086,1.7871883881439843
-0.18465468635610077,1.9553482320919877
-0.18473059578457854,2.1258021098328328
-0.18480762290265385,2.2304407067375491
-0.18488536641423325,2.408101637715589
-0.18496032726222364,2.5435993904738359
-0.1850353171064421,2.6943688716346723
-0.18511214754374689,2.8242607553608354
-0.18518831582687637,2.945330864307028
-0.1852555702626973,3.1590247923219485
