arm_position_z,wrench
-0.1901336990446842,0.10099992472511558
-0.1901871470762462,0.38163333531393318
-0.1902567760260447,0.52167894883455013
-0.19032619924481178,0.63544314644674105
-0.19041099363298358,0.72430216963059746
-0.1904937599831174,0.80264034778321225
-0.1905735240750229,0.91909741136428935
-0.19067379191090641,0.88406152275844974
-0.1907714821066031,0.87477361908360862
-0.19086456304082466,0.91424289706339112
-0.1909559354324344,0.98463956292126298
-0.19106430831112337,0.89823007341344829
-0.19116274166134856,0.90693806679813682
-0.19126012531439782,0.92445244494240142
-0.19135870563954624,0.8908664612958791
-0.19145143621592636,0.94389646065357313
-0.19154651874281925,0.9804288375793222
-0.19164753602438794,0.97412519649552509
-0.19174380195556837,1.0048581975979796
-0.1918336138582215,1.0368585569620243
-0.19192989847346761,1.0728034595132412
-0.1920257382157348,1.1099196037340495
-0.19212525718547743,1.0795956069971444
-0.19222685069310702,1.0907603090585283
-0.19232637741226635,1.0970572936336689
-0.1924120575813643,1.1552376635526838
-0.19248226135549032,1.3332605817686634
-0.192550941234436,1.5088720809459797
-0.19261786088387217,1.7125971589784672
-0.19268795014481854,1.8866104506484032
-0.19275901947946072,2.0920938134917892
-0.19283100315172147,2.1977783404218836
-0.1928997682912156,2.3739038919951319
-0.1929708066830984,2.5705596075689461
-0.1930392964721537,2.7236155234727843
-0.1931061519232246,2.9653664161031106
-0.19317045446829234,3.1594383793124989
