z-position,wrench
-0.18222016503746916,-0.081155499188242081
-0.18224284730569953,0.29132777986304814
-0.18227681423290107,0.57545561015142488
-0.18232868200950733,0.78716505162495265
-0.1824020632713364,0.87428164150757914
-0.18246891219584588,1.0317052868601511
-0.18254773442646244,1.0943978304025852
-0.18263145070751702,1.1549205736916057
-0.18271693924380722,1.2155627419106767
-0.18280190787326095,1.2221431667818845
-0.18288255966291755,1.2955975319481057
-0.18297370383086325,1.3143940183242198
-0.18306695644299775,1.3420061346644188
-0.1831549767409822,1.3970612103952926
-0.18324387914473256,1.4306581108582639
-0.18334535241399816,1.4292148955032602
-0.1834379690503805,1.4001831976923091
-0.18352741530217956,1.4697610176981104
-0.18361597379858421,1.5235087679495303
-0.18370034120138154,1.6015184864372047
-0.18377084221216425,1.7312562136257319
-0.18384314829101378,1.8724024961767645
-0.18391186841405868,2.0191069629274603
-0.18398188536257837,2.1507292543650265
-0.18404967786727267,2.3474458467110768
-0.18412134613193054,2.4805545855881173
-0.18418729589807026,2.6591364070530652
-0.18425400883782683,2.8347099151264104
-0.18432240694372148,3.0145061023150199
