z-position,wrench
-0.19252951823320955,0.20411204181633755
-0.19258142903075556,0.48955923190408668
-0.19266311584871748,0.59463096118161907
-0.19273892090347106,0.71451608033526759
-0.1928197802353708,0.84231256828071899
-0.19290965497953252,0.90117768812437893
-0.1930048792646906,0.89697980834470814
-0.19309787534564207,0.94844893029448407
-0.1932018206356401,0.90505975339405409
-0.19330434833135737,0.87244573707925532
-0.1934061054780773,0.89086018603070949
-0.19350963257825982,0.85496632780431925
-0.1936115005124039,0.80264508653367783
-0.1937048090049625,0.86523963028594164
-0.19379891852631548,0.88731415380466527
-0.19390291626547873,0.87286923146131157
-0.1939988471669531,0.89644605338420347
-0.19409186476740742,0.94378822952762187
-0.19419350437734745,0.94763300725450395
-0.19429427212913164,0.91037748781611283
-0.19438510236593998,0.95918660213139084
-0.19447600727009476,0.98844926929440691
-0.19457642176693576,1.0092438390022267
-0.19467410637887264,0.99764025743697449
-0.19477265308649871,0.99820460402093047
-0.1948713724311902,1.0271936460603259
-0.1949510282684301,1.1317581589424937
-0.19501868127891664,1.3607082147395706
-0.1950837255199684,1.5316344817408483
-0.19514931201820426,1.7541693383282757
-0.19521237816969272,1.9562548598502083
-0.19527218362075247,2.2185721438871457
-0.19533372475305044,2.4481047828137426
-0.19539411051026173,2.6703104192157454
-0.1954596513796033,2.8658241398583018
-0.1955121531256884,3.1559436600521766
