offset,error
-20,0.00073231402842925122
-19,0.00069749150325852194
-18,0.00066273717216023447
-17,0.00062806287370344085
-16,0.00059348316773262142
-15,0.0005590161568359216
-14,0.00052468461801958753
-13,0.00049051758690956521
-12,0.00045655261417833535
-11,0.00042283903992106059
-10,0.00038944284069104791
-9,0.00035645395595138984
-8,0.00032399759987928261
-7,0.00029225208253376992
-6,0.00026147734490877491
-5,0.00023206092382599842
-4,0.000204590663973122
-3,0.00017996121991023742
-2,0.00015949545390135544
-1,0.00014496906792513646
0,0.00013826834651025808
1,0.0001405187055634228
2,0.00015132258616672961
3,0.00016904899473601636
4,0.00019178889731209491
5,0.00021797966229264082
6,0.00024652456721464366
7,0.0002766965902396737
8,0.00030801847641123166
9,0.00034017321540879208
10,0.00037294586339893656
11,0.00040618725442210184
12,0.00043979144723087422
13,0.00047368153714280077
14,0.00050780056192641033
15,0.00054210554940927402
16,0.00057656353808090166
17,0.00061114886177585375
18,0.00064584126080992886
19,0.00068062454418072089
